date,farm_id,weight
2015-6-1,Farm 3,15368
2015-6-1,Farm 4,11981
2015-6-1,Farm 5,7484
2015-6-1,Farm 8,12408
2015-6-1,Farm 9,10190
2015-6-1,Farm 12,10489
2015-6-1,Farm 13,3044
2015-6-1,Farm 14,6861
2015-6-1,Farm 15,17412
2015-6-1,Farm 17,12732
2015-6-2,Farm 3,11794
2015-6-2,Farm 4,5139
2015-6-2,Farm 5,5156
2015-6-2,Farm 6,14487
2015-6-2,Farm 7,6373
2015-6-2,Farm 8,14387
2015-6-2,Farm 9,15881
2015-6-2,Farm 10,16085
2015-6-2,Farm 11,10086
2015-6-2,Farm 12,14929
2015-6-2,Farm 13,15201
2015-6-2,Farm 14,6848
2015-6-2,Farm 15,5323
2015-6-2,Farm 16,6278
2015-6-2,Farm 17,11657
2015-6-3,Farm 3,8635
2015-6-3,Farm 4,4067
2015-6-3,Farm 5,12053
2015-6-3,Farm 8,16529
2015-6-3,Farm 9,9557
2015-6-3,Farm 12,2516
2015-6-3,Farm 13,2982
2015-6-3,Farm 14,15373
2015-6-3,Farm 15,5197
2015-6-3,Farm 17,6519
2015-6-4,Farm 3,17606
2015-6-4,Farm 4,4722
2015-6-4,Farm 5,13821
2015-6-4,Farm 6,9354
2015-6-4,Farm 7,15883
2015-6-4,Farm 8,17674
2015-6-4,Farm 9,17935
2015-6-4,Farm 10,9341
2015-6-4,Farm 11,17026
2015-6-4,Farm 12,10379
2015-6-4,Farm 13,15409
2015-6-4,Farm 14,8196
2015-6-4,Farm 15,12506
2015-6-4,Farm 16,13959
2015-6-4,Farm 17,10351
2015-6-5,Farm 3,13823
2015-6-5,Farm 4,12672
2015-6-5,Farm 5,10955
2015-6-5,Farm 8,2574
2015-6-5,Farm 9,8254
2015-6-5,Farm 12,15266
2015-6-5,Farm 13,14883
2015-6-5,Farm 14,13064
2015-6-5,Farm 15,11606
2015-6-5,Farm 17,3743
2015-6-6,Farm 3,16523
2015-6-6,Farm 4,16882
2015-6-6,Farm 5,2867
2015-6-6,Farm 6,16105
2015-6-6,Farm 7,3180
2015-6-6,Farm 8,10400
2015-6-6,Farm 9,14626
2015-6-6,Farm 10,12355
2015-6-6,Farm 11,10836
2015-6-6,Farm 12,12311
2015-6-6,Farm 13,11870
2015-6-6,Farm 14,16687
2015-6-6,Farm 15,13430
2015-6-6,Farm 16,7052
2015-6-6,Farm 17,6206
2015-6-7,Farm 3,8980
2015-6-7,Farm 4,2945
2015-6-7,Farm 5,4110
2015-6-7,Farm 8,9049
2015-6-7,Farm 9,12442
2015-6-7,Farm 12,17400
2015-6-7,Farm 13,13532
2015-6-7,Farm 14,11545
2015-6-7,Farm 15,15059
2015-6-7,Farm 17,6318
2015-6-8,Farm 3,12667
2015-6-8,Farm 4,5032
2015-6-8,Farm 5,17573
2015-6-8,Farm 6,14981
2015-6-8,Farm 7,2412
2015-6-8,Farm 8,8493
2015-6-8,Farm 9,2816
2015-6-8,Farm 10,4780
2015-6-8,Farm 11,13026
2015-6-8,Farm 12,12299
2015-6-8,Farm 13,12919
2015-6-8,Farm 14,15469
2015-6-8,Farm 15,10747
2015-6-8,Farm 16,2686
2015-6-8,Farm 17,7569
2015-6-9,Farm 3,16398
2015-6-9,Farm 4,12051
2015-6-9,Farm 5,11486
2015-6-9,Farm 8,7330
2015-6-9,Farm 9,10072
2015-6-9,Farm 12,14697
2015-6-9,Farm 13,14165
2015-6-9,Farm 14,12746
2015-6-9,Farm 15,10785
2015-6-9,Farm 17,9240
2015-6-10,Farm 3,4935
2015-6-10,Farm 4,6566
2015-6-10,Farm 5,13025
2015-6-10,Farm 6,3615
2015-6-10,Farm 7,9372
2015-6-10,Farm 8,12766
2015-6-10,Farm 9,10507
2015-6-10,Farm 10,11637
2015-6-10,Farm 11,7451
2015-6-10,Farm 12,6913
2015-6-10,Farm 13,16874
2015-6-10,Farm 14,16513
2015-6-10,Farm 15,9127
2015-6-10,Farm 16,7516
2015-6-10,Farm 17,10367
2015-6-11,Farm 3,3590
2015-6-11,Farm 4,16783
2015-6-11,Farm 5,10797
2015-6-11,Farm 8,6502
2015-6-11,Farm 9,10218
2015-6-11,Farm 12,10315
2015-6-11,Farm 13,3297
2015-6-11,Farm 14,14018
2015-6-11,Farm 15,4706
2015-6-11,Farm 17,5157
2015-6-12,Farm 3,15605
2015-6-12,Farm 4,15174
2015-6-12,Farm 5,8275
2015-6-12,Farm 6,16944
2015-6-12,Farm 7,2031
2015-6-12,Farm 8,7096
2015-6-12,Farm 9,16057
2015-6-12,Farm 10,4383
2015-6-12,Farm 11,14199
2015-6-12,Farm 12,8261
2015-6-12,Farm 13,16000
2015-6-12,Farm 14,10668
2015-6-12,Farm 15,4523
2015-6-12,Farm 16,5988
2015-6-12,Farm 17,2595
2015-6-13,Farm 3,6958
2015-6-13,Farm 4,16608
2015-6-13,Farm 5,10220
2015-6-13,Farm 8,6879
2015-6-13,Farm 9,3873
2015-6-13,Farm 12,14386
2015-6-13,Farm 13,16943
2015-6-13,Farm 14,7521
2015-6-13,Farm 15,11151
2015-6-13,Farm 17,3479
2015-6-14,Farm 3,16901
2015-6-14,Farm 4,3778
2015-6-14,Farm 5,6411
2015-6-14,Farm 6,9752
2015-6-14,Farm 7,15362
2015-6-14,Farm 8,2977
2015-6-14,Farm 9,5683
2015-6-14,Farm 10,15625
2015-6-14,Farm 11,3282
2015-6-14,Farm 12,8364
2015-6-14,Farm 13,5960
2015-6-14,Farm 14,5885
2015-6-14,Farm 15,3215
2015-6-14,Farm 16,14522
2015-6-14,Farm 17,11367
2015-6-15,Farm 3,11808
2015-6-15,Farm 4,14489
2015-6-15,Farm 5,6769
2015-6-15,Farm 8,4094
2015-6-15,Farm 9,8748
2015-6-15,Farm 12,9792
2015-6-15,Farm 13,4570
2015-6-15,Farm 14,2380
2015-6-15,Farm 15,5743
2015-6-15,Farm 17,14120
2015-6-16,Farm 3,16150
2015-6-16,Farm 4,7754
2015-6-16,Farm 5,15002
2015-6-16,Farm 6,4181
2015-6-16,Farm 7,11230
2015-6-16,Farm 8,12507
2015-6-16,Farm 9,6894
2015-6-16,Farm 10,3187
2015-6-16,Farm 11,15657
2015-6-16,Farm 12,17530
2015-6-16,Farm 13,9348
2015-6-16,Farm 14,16264
2015-6-16,Farm 15,4402
2015-6-16,Farm 16,3842
2015-6-16,Farm 17,16418
2015-6-17,Farm 3,6206
2015-6-17,Farm 4,14030
2015-6-17,Farm 5,11118
2015-6-17,Farm 8,3942
2015-6-17,Farm 9,10227
2015-6-17,Farm 12,8380
2015-6-17,Farm 13,4077
2015-6-17,Farm 14,10283
2015-6-17,Farm 15,8336
2015-6-17,Farm 17,6074
2015-6-18,Farm 3,4788
2015-6-18,Farm 4,13968
2015-6-18,Farm 5,12456
2015-6-18,Farm 6,17035
2015-6-18,Farm 7,5923
2015-6-18,Farm 8,15660
2015-6-18,Farm 9,12135
2015-6-18,Farm 10,12021
2015-6-18,Farm 11,4743
2015-6-18,Farm 12,9891
2015-6-18,Farm 13,14675
2015-6-18,Farm 14,4300
2015-6-18,Farm 15,13296
2015-6-18,Farm 16,15888
2015-6-18,Farm 17,10419
2015-6-19,Farm 3,2598
2015-6-19,Farm 4,10423
2015-6-19,Farm 5,13607
2015-6-19,Farm 8,17856
2015-6-19,Farm 9,10875
2015-6-19,Farm 12,12726
2015-6-19,Farm 13,16580
2015-6-19,Farm 14,8528
2015-6-19,Farm 15,2179
2015-6-19,Farm 17,8129
2015-6-20,Farm 3,9252
2015-6-20,Farm 4,9207
2015-6-20,Farm 5,14524
2015-6-20,Farm 6,11780
2015-6-20,Farm 7,12681
2015-6-20,Farm 8,8108
2015-6-20,Farm 9,13072
2015-6-20,Farm 10,8831
2015-6-20,Farm 11,10781
2015-6-20,Farm 12,3378
2015-6-20,Farm 13,17863
2015-6-20,Farm 14,8490
2015-6-20,Farm 15,12700
2015-6-20,Farm 16,14401
2015-6-20,Farm 17,3486
2015-6-21,Farm 3,2708
2015-6-21,Farm 4,5716
2015-6-21,Farm 5,10362
2015-6-21,Farm 8,3530
2015-6-21,Farm 9,15797
2015-6-21,Farm 12,16178
2015-6-21,Farm 13,7026
2015-6-21,Farm 14,11074
2015-6-21,Farm 15,6808
2015-6-21,Farm 17,8480
2015-6-22,Farm 3,16647
2015-6-22,Farm 4,5530
2015-6-22,Farm 5,16300
2015-6-22,Farm 6,3984
2015-6-22,Farm 7,15145
2015-6-22,Farm 8,16852
2015-6-22,Farm 9,14392
2015-6-22,Farm 10,3980
2015-6-22,Farm 11,7467
2015-6-22,Farm 12,8182
2015-6-22,Farm 13,14960
2015-6-22,Farm 14,7381
2015-6-22,Farm 15,7985
2015-6-22,Farm 16,2356
2015-6-22,Farm 17,5609
2015-6-23,Farm 3,16173
2015-6-23,Farm 4,7561
2015-6-23,Farm 5,12466
2015-6-23,Farm 8,14407
2015-6-23,Farm 9,14841
2015-6-23,Farm 12,11653
2015-6-23,Farm 13,13192
2015-6-23,Farm 14,13187
2015-6-23,Farm 15,6919
2015-6-23,Farm 17,6696
2015-6-24,Farm 3,12174
2015-6-24,Farm 4,3906
2015-6-24,Farm 5,10918
2015-6-24,Farm 6,3298
2015-6-24,Farm 7,7400
2015-6-24,Farm 8,15832
2015-6-24,Farm 9,15182
2015-6-24,Farm 10,3820
2015-6-24,Farm 11,5034
2015-6-24,Farm 12,10146
2015-6-24,Farm 13,4167
2015-6-24,Farm 14,9038
2015-6-24,Farm 15,4294
2015-6-24,Farm 16,12049
2015-6-24,Farm 17,11187
2015-6-25,Farm 3,13790
2015-6-25,Farm 4,6384
2015-6-25,Farm 5,2961
2015-6-25,Farm 8,11906
2015-6-25,Farm 9,10846
2015-6-25,Farm 12,12031
2015-6-25,Farm 13,15246
2015-6-25,Farm 14,16885
2015-6-25,Farm 15,12196
2015-6-25,Farm 17,13587
2015-6-26,Farm 3,5761
2015-6-26,Farm 4,12233
2015-6-26,Farm 5,10392
2015-6-26,Farm 6,8831
2015-6-26,Farm 7,11791
2015-6-26,Farm 8,11455
2015-6-26,Farm 9,4137
2015-6-26,Farm 10,11828
2015-6-26,Farm 11,3106
2015-6-26,Farm 12,3496
2015-6-26,Farm 13,15825
