date,farm_id,weight
2015-10-1,Farm 3,13664
2015-10-1,Farm 4,15794
2015-10-1,Farm 5,9461
2015-10-1,Farm 8,14175
2015-10-1,Farm 9,5654
2015-10-1,Farm 12,15589
2015-10-1,Farm 13,10571
2015-10-1,Farm 14,11643
2015-10-1,Farm 15,7185
2015-10-1,Farm 17,4882
2015-10-2,Farm 3,5985
2015-10-2,Farm 4,15264
2015-10-2,Farm 5,11038
2015-10-2,Farm 6,4556
2015-10-2,Farm 7,16558
2015-10-2,Farm 8,5632
2015-10-2,Farm 9,5823
2015-10-2,Farm 10,7409
2015-10-2,Farm 11,9095
2015-10-2,Farm 12,7632
2015-10-2,Farm 13,16366
2015-10-2,Farm 14,4212
2015-10-2,Farm 15,13422
2015-10-2,Farm 16,12736
2015-10-2,Farm 17,2866
2015-10-3,Farm 3,16062
2015-10-3,Farm 4,13635
2015-10-3,Farm 5,9654
2015-10-3,Farm 8,8905
2015-10-3,Farm 9,17615
2015-10-3,Farm 12,6427
2015-10-3,Farm 13,7665
2015-10-3,Farm 14,3978
2015-10-3,Farm 15,13102
2015-10-3,Farm 17,16379
2015-10-4,Farm 3,4796
2015-10-4,Farm 4,12719
2015-10-4,Farm 5,2537
2015-10-4,Farm 6,16049
2015-10-4,Farm 7,13851
2015-10-4,Farm 8,10060
2015-10-4,Farm 9,10106
2015-10-4,Farm 10,2560
2015-10-4,Farm 11,10221
2015-10-4,Farm 12,14460
2015-10-4,Farm 13,4307
2015-10-4,Farm 14,9914
2015-10-4,Farm 15,2322
2015-10-4,Farm 16,6201
2015-10-4,Farm 17,10973
2015-10-5,Farm 3,6618
2015-10-5,Farm 4,2838
2015-10-5,Farm 5,2238
2015-10-5,Farm 8,5703
2015-10-5,Farm 9,3689
2015-10-5,Farm 12,5062
2015-10-5,Farm 13,15965
2015-10-5,Farm 14,8225
2015-10-5,Farm 15,9712
2015-10-5,Farm 17,9460
2015-10-6,Farm 3,17792
2015-10-6,Farm 4,10835
2015-10-6,Farm 5,6786
2015-10-6,Farm 6,16728
2015-10-6,Farm 7,4351
2015-10-6,Farm 8,13173
2015-10-6,Farm 9,15703
2015-10-6,Farm 10,4765
2015-10-6,Farm 11,8755
2015-10-6,Farm 12,7650
2015-10-6,Farm 13,13168
2015-10-6,Farm 14,10577
2015-10-6,Farm 15,4234
2015-10-6,Farm 16,2897
