date,farm_id,weight
2017-2-1,Farm 18,7996
2017-2-1,Farm 19,6377
2017-2-1,Farm 20,3231
2017-2-1,Farm 21,17384
2017-2-1,Farm 22,5780
2017-2-1,Farm 23,6384
2017-2-1,Farm 25,5655
2017-2-1,Farm 26,8397
2017-2-1,Farm 27,5983
2017-2-1,Farm 28,13498
2017-2-1,Farm 30,15519
2017-2-1,Farm 31,13839
2017-2-1,Farm 32,13145
2017-2-1,Farm 33,8440
2017-2-1,Farm 34,16110
2017-2-1,Farm 35,2123
2017-2-1,Farm 37,14064
2017-2-1,Farm 38,16788
2017-2-1,Farm 39,9039
2017-2-1,Farm 40,12564
2017-2-1,Farm 41,12641
2017-2-1,Farm 42,11407
2017-2-1,Farm 43,5594
2017-2-1,Farm 45,7958
2017-2-1,Farm 46,13383
2017-2-1,Farm 47,10514
2017-2-1,Farm 48,14334
2017-2-1,Farm 50,12866
2017-2-1,Farm 51,12601
2017-2-1,Farm 52,10508
2017-2-1,Farm 53,4947
2017-2-1,Farm 54,17369
2017-2-1,Farm 55,9462
2017-2-1,Farm 57,2957
2017-2-1,Farm 58,7335
2017-2-1,Farm 59,11832
2017-2-1,Farm 60,13067
2017-2-1,Farm 61,8512
2017-2-1,Farm 62,8778
2017-2-1,Farm 63,14581
2017-2-1,Farm 64,7735
2017-2-1,Farm 65,16263
2017-2-1,Farm 67,16846
2017-2-1,Farm 68,8496
2017-2-1,Farm 69,4041
2017-2-1,Farm 70,15673
2017-2-1,Farm 71,10436
2017-2-1,Farm 72,6196
2017-2-1,Farm 73,14430
2017-2-1,Farm 74,10111
2017-2-1,Farm 75,10449
2017-2-1,Farm 76,7805
2017-2-1,Farm 77,10410
2017-2-1,Farm 78,16871
2017-2-1,Farm 80,17100
2017-2-1,Farm 81,6566
2017-2-1,Farm 82,3684
2017-2-1,Farm 83,17558
2017-2-1,Farm 84,16818
2017-2-1,Farm 85,16724
2017-2-1,Farm 86,6226
2017-2-1,Farm 89,11223
2017-2-1,Farm 90,3200
2017-2-1,Farm 91,16196
2017-2-1,Farm 92,11578
2017-2-1,Farm 93,6268
2017-2-1,Farm 94,7342
2017-2-1,Farm 97,16540
2017-2-1,Farm 98,5459
2017-2-1,Farm 99,17187
2017-2-1,Farm 100,14365
2017-2-1,Farm 101,7058
2017-2-1,Farm 102,11106
2017-2-1,Farm 103,14183
2017-2-1,Farm 104,8360
2017-2-1,Farm 106,12532
2017-2-1,Farm 107,3926
2017-2-1,Farm 109,12605
2017-2-1,Farm 110,3267
2017-2-1,Farm 111,4043
2017-2-1,Farm 112,14101
2017-2-1,Farm 115,14056
2017-2-1,Farm 116,11077
2017-2-1,Farm 117,16348
2017-2-2,Farm 18,17565
2017-2-2,Farm 19,13049
2017-2-2,Farm 20,5117
2017-2-2,Farm 21,3438
2017-2-2,Farm 22,5240
2017-2-2,Farm 23,2619
2017-2-2,Farm 24,9175
2017-2-2,Farm 25,7250
2017-2-2,Farm 26,11891
2017-2-2,Farm 27,8690
2017-2-2,Farm 28,3121
2017-2-2,Farm 29,5912
2017-2-2,Farm 30,13748
2017-2-2,Farm 31,3220
2017-2-2,Farm 32,4830
2017-2-2,Farm 33,12111
2017-2-2,Farm 34,16237
2017-2-2,Farm 35,17969
2017-2-2,Farm 36,11759
2017-2-2,Farm 37,14972
2017-2-2,Farm 38,2540
2017-2-2,Farm 39,7267
2017-2-2,Farm 40,11399
2017-2-2,Farm 41,13026
2017-2-2,Farm 42,8274
2017-2-2,Farm 43,4242
2017-2-2,Farm 44,11065
2017-2-2,Farm 45,15712
2017-2-2,Farm 46,15937
2017-2-2,Farm 47,8159
2017-2-2,Farm 48,2137
2017-2-2,Farm 49,3998
2017-2-2,Farm 50,16524
2017-2-2,Farm 51,3051
2017-2-2,Farm 52,17681
2017-2-2,Farm 53,14154
2017-2-2,Farm 54,7025
2017-2-2,Farm 55,6047
2017-2-2,Farm 56,2278
2017-2-2,Farm 57,8030
2017-2-2,Farm 58,13236
2017-2-2,Farm 59,10363
2017-2-2,Farm 60,7043
2017-2-2,Farm 61,11646
2017-2-2,Farm 62,8460
2017-2-2,Farm 63,17769
2017-2-2,Farm 64,11993
2017-2-2,Farm 65,4948
2017-2-2,Farm 66,4796
2017-2-2,Farm 67,2924
2017-2-2,Farm 68,13219
2017-2-2,Farm 69,4788
2017-2-2,Farm 70,6707
2017-2-2,Farm 71,8569
2017-2-2,Farm 72,14105
2017-2-2,Farm 73,14162
2017-2-2,Farm 74,7553
2017-2-2,Farm 75,12874
2017-2-2,Farm 76,10084
2017-2-2,Farm 77,4134
2017-2-2,Farm 78,4600
2017-2-2,Farm 79,12829
2017-2-2,Farm 80,14072
2017-2-2,Farm 81,8576
2017-2-2,Farm 82,5966
2017-2-2,Farm 83,5875
2017-2-2,Farm 84,12371
2017-2-2,Farm 85,15058
2017-2-2,Farm 86,12358
2017-2-2,Farm 87,13458
2017-2-2,Farm 88,6355
2017-2-2,Farm 89,2308
2017-2-2,Farm 90,17992
2017-2-2,Farm 91,3094
2017-2-2,Farm 92,16803
2017-2-2,Farm 93,13764
2017-2-2,Farm 94,3387
2017-2-2,Farm 95,2401
2017-2-2,Farm 96,5866
2017-2-2,Farm 97,11255
2017-2-2,Farm 98,16788
2017-2-2,Farm 99,17719
2017-2-2,Farm 100,2833
2017-2-2,Farm 101,8212
2017-2-2,Farm 102,16389
2017-2-2,Farm 103,5981
2017-2-2,Farm 104,10688
2017-2-2,Farm 105,13625
2017-2-2,Farm 106,8855
2017-2-2,Farm 107,16931
2017-2-2,Farm 108,2892
2017-2-2,Farm 109,5310
2017-2-2,Farm 110,5376
2017-2-2,Farm 111,5161
2017-2-2,Farm 112,14435
2017-2-2,Farm 113,8720
2017-2-2,Farm 114,8713
2017-2-2,Farm 115,16834
2017-2-2,Farm 116,16553
2017-2-2,Farm 117,6123
2017-2-3,Farm 18,14034
2017-2-3,Farm 19,4580
2017-2-3,Farm 20,8608
2017-2-3,Farm 21,12052
2017-2-3,Farm 22,6516
