date,farm_id,weight
2020-6-1,Farm 18,7582
2020-6-1,Farm 19,5081
2020-6-1,Farm 20,10463
2020-6-1,Farm 21,7343
2020-6-1,Farm 22,2972
2020-6-1,Farm 23,4888
2020-6-1,Farm 25,10642
2020-6-1,Farm 26,2881
2020-6-1,Farm 27,2635
2020-6-1,Farm 28,6023
2020-6-1,Farm 30,16790
2020-6-1,Farm 31,6852
2020-6-1,Farm 32,14277
2020-6-1,Farm 33,12052
2020-6-1,Farm 34,16475
2020-6-1,Farm 35,2704
2020-6-1,Farm 37,4150
2020-6-1,Farm 38,5149
2020-6-1,Farm 39,7362
2020-6-1,Farm 40,8612
2020-6-1,Farm 41,17735
2020-6-1,Farm 42,2367
2020-6-1,Farm 43,2952
2020-6-1,Farm 45,13145
2020-6-1,Farm 46,13761
2020-6-1,Farm 47,15856
2020-6-1,Farm 48,9723
2020-6-1,Farm 50,3567
2020-6-1,Farm 51,3322
2020-6-1,Farm 52,8310
2020-6-1,Farm 53,17825
2020-6-1,Farm 54,4547
2020-6-1,Farm 55,10115
2020-6-1,Farm 57,16549
2020-6-1,Farm 58,2910
2020-6-1,Farm 59,8995
2020-6-1,Farm 60,14182
2020-6-1,Farm 61,13860
2020-6-1,Farm 62,5931
2020-6-1,Farm 63,14878
2020-6-1,Farm 64,7277
2020-6-1,Farm 65,10662
2020-6-1,Farm 67,5230
2020-6-1,Farm 68,3295
2020-6-1,Farm 69,16013
2020-6-1,Farm 70,8743
2020-6-1,Farm 71,15952
2020-6-1,Farm 72,9088
2020-6-1,Farm 73,17886
2020-6-1,Farm 74,5953
2020-6-1,Farm 75,13227
2020-6-1,Farm 76,4988
2020-6-1,Farm 77,5331
2020-6-1,Farm 78,3219
2020-6-1,Farm 80,11572
2020-6-1,Farm 81,10436
2020-6-1,Farm 82,17517
2020-6-1,Farm 83,7592
2020-6-1,Farm 84,10084
2020-6-1,Farm 85,11317
2020-6-1,Farm 86,7442
2020-6-1,Farm 89,17325
2020-6-1,Farm 90,13706
2020-6-1,Farm 91,2436
2020-6-1,Farm 92,13840
2020-6-1,Farm 93,8264
2020-6-1,Farm 94,5085
2020-6-1,Farm 97,13177
2020-6-1,Farm 98,10941
2020-6-1,Farm 99,2568
2020-6-1,Farm 100,8944
2020-6-1,Farm 101,17506
2020-6-1,Farm 102,10581
2020-6-1,Farm 103,17712
2020-6-1,Farm 104,15195
2020-6-1,Farm 106,6578
2020-6-1,Farm 107,10181
2020-6-1,Farm 109,10952
2020-6-1,Farm 110,8468
2020-6-1,Farm 111,17002
2020-6-1,Farm 112,14142
2020-6-1,Farm 115,14115
2020-6-1,Farm 116,2281
2020-6-1,Farm 117,2918
2020-6-2,Farm 18,6816
2020-6-2,Farm 19,6534
2020-6-2,Farm 20,2651
2020-6-2,Farm 21,14264
2020-6-2,Farm 22,7932
2020-6-2,Farm 23,6580
2020-6-2,Farm 24,14842
2020-6-2,Farm 25,14854
2020-6-2,Farm 26,9546
2020-6-2,Farm 27,14552
2020-6-2,Farm 28,14205
2020-6-2,Farm 29,11055
2020-6-2,Farm 30,13623
2020-6-2,Farm 31,2986
2020-6-2,Farm 32,7150
2020-6-2,Farm 33,12726
2020-6-2,Farm 34,7980
2020-6-2,Farm 35,10010
2020-6-2,Farm 36,10549
2020-6-2,Farm 37,17920
2020-6-2,Farm 38,6084
2020-6-2,Farm 39,7397
2020-6-2,Farm 40,2288
2020-6-2,Farm 41,9420
2020-6-2,Farm 42,16587
2020-6-2,Farm 43,10738
2020-6-2,Farm 44,13918
2020-6-2,Farm 45,16752
2020-6-2,Farm 46,4404
2020-6-2,Farm 47,10237
2020-6-2,Farm 48,16598
2020-6-2,Farm 49,3107
2020-6-2,Farm 50,2000
2020-6-2,Farm 51,3220
2020-6-2,Farm 52,12209
2020-6-2,Farm 53,16001
2020-6-2,Farm 54,14053
2020-6-2,Farm 55,2280
2020-6-2,Farm 56,5349
2020-6-2,Farm 57,6788
2020-6-2,Farm 58,8334
2020-6-2,Farm 59,10936
2020-6-2,Farm 60,2097
2020-6-2,Farm 61,12586
2020-6-2,Farm 62,2894
2020-6-2,Farm 63,4343
2020-6-2,Farm 64,7355
2020-6-2,Farm 65,16913
2020-6-2,Farm 66,12916
2020-6-2,Farm 67,2553
2020-6-2,Farm 68,10726
2020-6-2,Farm 69,10822
2020-6-2,Farm 70,11821
2020-6-2,Farm 71,11536
2020-6-2,Farm 72,16356
2020-6-2,Farm 73,2252
2020-6-2,Farm 74,16705
2020-6-2,Farm 75,11836
2020-6-2,Farm 76,15815
2020-6-2,Farm 77,12664
2020-6-2,Farm 78,16820
2020-6-2,Farm 79,10600
2020-6-2,Farm 80,16778
2020-6-2,Farm 81,14490
2020-6-2,Farm 82,3163
2020-6-2,Farm 83,4660
2020-6-2,Farm 84,10193
2020-6-2,Farm 85,12415
2020-6-2,Farm 86,8983
2020-6-2,Farm 87,6518
2020-6-2,Farm 88,13904
2020-6-2,Farm 89,14442
2020-6-2,Farm 90,15877
2020-6-2,Farm 91,2241
2020-6-2,Farm 92,8237
2020-6-2,Farm 93,3299
2020-6-2,Farm 94,8796
2020-6-2,Farm 95,6009
2020-6-2,Farm 96,4435
2020-6-2,Farm 97,7269
2020-6-2,Farm 98,3085
2020-6-2,Farm 99,9216
2020-6-2,Farm 100,7221
2020-6-2,Farm 101,5487
2020-6-2,Farm 102,4728
2020-6-2,Farm 103,2607
2020-6-2,Farm 104,14977
2020-6-2,Farm 105,14276
2020-6-2,Farm 106,5597
2020-6-2,Farm 107,11261
2020-6-2,Farm 108,13880
2020-6-2,Farm 109,9485
2020-6-2,Farm 110,13886
2020-6-2,Farm 111,2769
2020-6-2,Farm 112,12666
2020-6-2,Farm 113,15950
2020-6-2,Farm 114,13715
2020-6-2,Farm 115,17481
2020-6-2,Farm 116,13725
2020-6-2,Farm 117,6609
2020-6-3,Farm 18,14148
2020-6-3,Farm 19,2239
2020-6-3,Farm 20,9928
2020-6-3,Farm 21,14863
2020-6-3,Farm 22,16346
2020-6-3,Farm 23,14346
2020-6-3,Farm 25,14143
2020-6-3,Farm 26,14484
2020-6-3,Farm 27,10268
2020-6-3,Farm 28,16729
2020-6-3,Farm 30,15614
2020-6-3,Farm 31,5866
2020-6-3,Farm 32,15005
2020-6-3,Farm 33,12120
2020-6-3,Farm 34,3036
2020-6-3,Farm 35,4586
2020-6-3,Farm 37,7558
2020-6-3,Farm 38,8543
2020-6-3,Farm 39,2211
2020-6-3,Farm 40,4824
2020-6-3,Farm 41,11345
2020-6-3,Farm 42,10532
2020-6-3,Farm 43,16466
2020-6-3,Farm 45,7889
2020-6-3,Farm 46,3172
2020-6-3,Farm 47,7034
2020-6-3,Farm 48,8484
2020-6-3,Farm 50,15353
2020-6-3,Farm 51,6625
2020-6-3,Farm 52,15689
2020-6-3,Farm 53,14155
2020-6-3,Farm 54,10994
2020-6-3,Farm 55,8228
2020-6-3,Farm 57,11983
2020-6-3,Farm 58,12860
2020-6-3,Farm 59,3197
2020-6-3,Farm 60,3338
2020-6-3,Farm 61,6622
2020-6-3,Farm 62,15060
2020-6-3,Farm 63,5253
2020-6-3,Farm 64,16074
2020-6-3,Farm 65,2850
2020-6-3,Farm 67,11979
2020-6-3,Farm 68,2905
2020-6-3,Farm 69,11323
2020-6-3,Farm 70,15583
2020-6-3,Farm 71,7381
2020-6-3,Farm 72,16797
2020-6-3,Farm 73,5578
2020-6-3,Farm 74,16767
2020-6-3,Farm 75,15391
2020-6-3,Farm 76,15955
2020-6-3,Farm 77,12648
2020-6-3,Farm 78,8167
2020-6-3,Farm 80,3913
2020-6-3,Farm 81,6625
2020-6-3,Farm 82,9676
2020-6-3,Farm 83,14743
2020-6-3,Farm 84,9600
2020-6-3,Farm 85,17184
2020-6-3,Farm 86,11508
2020-6-3,Farm 89,17495
2020-6-3,Farm 90,16307
2020-6-3,Farm 91,16936
2020-6-3,Farm 92,2408
2020-6-3,Farm 93,11593
2020-6-3,Farm 94,17530
2020-6-3,Farm 97,12820
2020-6-3,Farm 98,5542
2020-6-3,Farm 99,10825
2020-6-3,Farm 100,8373
2020-6-3,Farm 101,7889
2020-6-3,Farm 102,11286
2020-6-3,Farm 103,13417
2020-6-3,Farm 104,3656
2020-6-3,Farm 106,14591
2020-6-3,Farm 107,9053
2020-6-3,Farm 109,9572
2020-6-3,Farm 110,11511
2020-6-3,Farm 111,10447
2020-6-3,Farm 112,13715
2020-6-3,Farm 115,9210
2020-6-3,Farm 116,6851
2020-6-3,Farm 117,2563
2020-6-4,Farm 18,13370
2020-6-4,Farm 19,5468
2020-6-4,Farm 20,5616
2020-6-4,Farm 21,16853
2020-6-4,Farm 22,10969
2020-6-4,Farm 23,15419
2020-6-4,Farm 24,6103
2020-6-4,Farm 25,15455
2020-6-4,Farm 26,9687
2020-6-4,Farm 27,11920
2020-6-4,Farm 28,12217
2020-6-4,Farm 29,11020
2020-6-4,Farm 30,15628
2020-6-4,Farm 31,12624
2020-6-4,Farm 32,4156
2020-6-4,Farm 33,3863
2020-6-4,Farm 34,16402
2020-6-4,Farm 35,8968
2020-6-4,Farm 36,7543
2020-6-4,Farm 37,17579
2020-6-4,Farm 38,9500
2020-6-4,Farm 39,16970
2020-6-4,Farm 40,6555
2020-6-4,Farm 41,7153
2020-6-4,Farm 42,5521
2020-6-4,Farm 43,14086
2020-6-4,Farm 44,12346
2020-6-4,Farm 45,12620
2020-6-4,Farm 46,14180
2020-6-4,Farm 47,11527
2020-6-4,Farm 48,11248
2020-6-4,Farm 49,15311
2020-6-4,Farm 50,9580
