date,farm_id,weight
2020-5-1,Farm 18,13228
2020-5-1,Farm 19,6332
2020-5-1,Farm 20,17892
2020-5-1,Farm 21,15638
2020-5-1,Farm 22,6551
2020-5-1,Farm 23,17312
2020-5-1,Farm 25,14584
2020-5-1,Farm 26,16865
2020-5-1,Farm 27,2865
2020-5-1,Farm 28,11434
2020-5-1,Farm 30,2953
2020-5-1,Farm 31,9395
2020-5-1,Farm 32,6550
2020-5-1,Farm 33,15554
2020-5-1,Farm 34,7407
2020-5-1,Farm 35,12739
2020-5-1,Farm 37,3045
2020-5-1,Farm 38,9408
2020-5-1,Farm 39,10756
2020-5-1,Farm 40,16086
2020-5-1,Farm 41,8589
2020-5-1,Farm 42,12859
2020-5-1,Farm 43,2493
2020-5-1,Farm 45,2536
2020-5-1,Farm 46,14554
2020-5-1,Farm 47,11472
2020-5-1,Farm 48,2368
2020-5-1,Farm 50,2933
2020-5-1,Farm 51,7620
2020-5-1,Farm 52,5362
2020-5-1,Farm 53,5053
2020-5-1,Farm 54,10253
2020-5-1,Farm 55,17915
2020-5-1,Farm 57,16852
2020-5-1,Farm 58,8847
2020-5-1,Farm 59,11768
2020-5-1,Farm 60,8774
2020-5-1,Farm 61,9684
2020-5-1,Farm 62,12047
2020-5-1,Farm 63,11264
2020-5-1,Farm 64,12807
2020-5-1,Farm 65,11936
2020-5-1,Farm 67,15844
2020-5-1,Farm 68,8514
2020-5-1,Farm 69,10556
2020-5-1,Farm 70,15277
2020-5-1,Farm 71,3849
2020-5-1,Farm 72,12749
2020-5-1,Farm 73,9439
2020-5-1,Farm 74,9788
2020-5-1,Farm 75,7796
2020-5-1,Farm 76,3176
2020-5-1,Farm 77,13199
2020-5-1,Farm 78,17179
2020-5-1,Farm 80,14335
2020-5-1,Farm 81,3047
2020-5-1,Farm 82,6448
2020-5-1,Farm 83,13284
2020-5-1,Farm 84,8315
2020-5-1,Farm 85,11309
2020-5-1,Farm 86,15225
2020-5-1,Farm 89,2038
2020-5-1,Farm 90,15886
2020-5-1,Farm 91,3228
2020-5-1,Farm 92,2974
2020-5-1,Farm 93,8037
2020-5-1,Farm 94,5231
2020-5-1,Farm 97,14498
2020-5-1,Farm 98,17235
2020-5-1,Farm 99,11538
2020-5-1,Farm 100,17133
2020-5-1,Farm 101,2893
2020-5-1,Farm 102,16642
2020-5-1,Farm 103,8125
2020-5-1,Farm 104,17598
2020-5-1,Farm 106,8616
2020-5-1,Farm 107,15240
2020-5-1,Farm 109,12675
2020-5-1,Farm 110,4892
2020-5-1,Farm 111,5346
2020-5-1,Farm 112,3034
2020-5-1,Farm 115,9231
2020-5-1,Farm 116,2818
2020-5-1,Farm 117,9361
2020-5-2,Farm 18,10910
2020-5-2,Farm 19,16734
2020-5-2,Farm 20,10294
2020-5-2,Farm 21,12350
2020-5-2,Farm 22,6853
2020-5-2,Farm 23,14233
2020-5-2,Farm 24,13432
2020-5-2,Farm 25,13606
2020-5-2,Farm 26,6021
2020-5-2,Farm 27,14810
2020-5-2,Farm 28,5922
2020-5-2,Farm 29,15625
2020-5-2,Farm 30,14663
2020-5-2,Farm 31,17261
2020-5-2,Farm 32,2348
2020-5-2,Farm 33,4470
2020-5-2,Farm 34,4763
2020-5-2,Farm 35,8469
2020-5-2,Farm 36,10605
2020-5-2,Farm 37,6450
2020-5-2,Farm 38,2206
2020-5-2,Farm 39,17631
2020-5-2,Farm 40,6346
2020-5-2,Farm 41,5687
2020-5-2,Farm 42,6376
2020-5-2,Farm 43,6461
2020-5-2,Farm 44,6259
2020-5-2,Farm 45,14340
2020-5-2,Farm 46,16370
2020-5-2,Farm 47,15081
2020-5-2,Farm 48,10827
2020-5-2,Farm 49,5353
2020-5-2,Farm 50,13163
2020-5-2,Farm 51,11976
2020-5-2,Farm 52,4095
2020-5-2,Farm 53,5401
2020-5-2,Farm 54,15829
2020-5-2,Farm 55,16917
2020-5-2,Farm 56,17817
2020-5-2,Farm 57,13135
2020-5-2,Farm 58,9077
2020-5-2,Farm 59,8392
2020-5-2,Farm 60,13599
2020-5-2,Farm 61,8075
2020-5-2,Farm 62,5287
2020-5-2,Farm 63,17769
2020-5-2,Farm 64,3891
2020-5-2,Farm 65,17590
2020-5-2,Farm 66,17431
