date,farm_id,weight
2018-11-1,Farm 118,3683
2018-11-1,Farm 119,4205
2018-11-1,Farm 120,5039
2018-11-1,Farm 121,17173
2018-11-1,Farm 122,12577
2018-11-2,Farm 118,8907
2018-11-2,Farm 119,14625
2018-11-2,Farm 120,16819
2018-11-2,Farm 121,14676
2018-11-2,Farm 122,13962
2018-11-3,Farm 118,9266
2018-11-3,RR1U49,16124
2018-11-3,Farm 120,15504
2018-11-3,Farm 121,13077
2018-11-3,Farm 122,7948
2018-11-4,Farm 118,13548
2018-11-4,Farm 119,8236
2018-11-4,Farm 120,13411
2018-11-4,Farm 121,4641
2018-11-4,Farm 122,16471
2018-11-5,Farm 118,14923
2018-11-5,HY7JTF,3251
2018-11-5,Farm 120,4987
2018-11-5,Farm 121,12997
2018-11-5,Farm 122,7019
2018-11-6,Farm 118,6923
2018-11-6,Farm 119,8074
2018-11-6,Farm 120,6818
2018-11-6,Farm 121,6806
2018-11-6,Farm 122,14664
2018-11-7,Farm 118,5489
2018-11-7,Farm 119,KYRHAJ
2018-11-7,Farm 120,5347
2018-11-7,Farm 121,13235
2018-11-7,Farm 122,15139
2018-11-8,Farm 118,6123
J4MZKK,Farm 119,12538
2018-11-8,Farm 120,12729
2018-11-8,Farm 121,14100
2018-11-8,Farm 122,10474
2018-11-9,Farm 118,4981
WWVYFC,Farm 119,8682
2018-11-9,LBE7YP,17133
2018-11-9,Farm 121,N70EAC
QT2RV0,Farm 122,16453
2018-11-10,Farm 118,16079
2018-11-10,Farm 119,16220
2018-11-10,Farm 120,6086
2018-11-10,Farm 121,9808
2018-11-10,2MMLF8,16681
2018-11-11,Farm 118,15970
2018-11-11,Farm 119,16156
2018-11-11,Farm 120,4967
2018-11-11,Farm 121,15051
2018-11-11,Farm 122,16026
2018-11-12,Farm 118,17473
2018-11-12,Farm 119,15901
2018-11-12,Farm 120,3459
2018-11-12,Farm 121,15228
2018-11-12,Farm 122,8173
2018-11-13,Farm 118,2795
2018-11-13,Farm 119,4357
2018-11-13,Farm 120,16579
2018-11-13,Farm 121,4093
2018-11-13,Farm 122,15347
9F7IKD,Farm 118,13117
2018-11-14,B7MPJV,7586
2018-11-14,Farm 120,11977
2018-11-14,Farm 121,15058
2018-11-14,Farm 122,3428
2018-11-15,Farm 118,10658
2018-11-15,AQKM0L,11002
2018-11-15,Farm 120,15042
2018-11-15,Farm 121,13081
2018-11-15,Farm 122,12453
2018-11-16,Farm 118,5514
2018-11-16,Farm 119,11811
2018-11-16,Farm 120,10411
2018-11-16,Farm 121,6034
2018-11-16,Farm 122,17325
2018-11-17,Farm 118,6748
2018-11-17,Q3ZOSQ,9586
2018-11-17,Farm 120,9776
BZL4LK,Farm 121,7000
2018-11-17,Farm 122,10423
2018-11-18,Farm 118,10780
2018-11-18,Farm 119,3637
2018-11-18,2FK8EJ,2055
2018-11-18,Farm 121,3299
2018-11-18,Farm 122,3719
2018-11-19,Farm 118,4720
WGC9LB,Farm 119,11920
2018-11-19,Farm 120,6539
2018-11-19,Farm 121,14612
2018-11-19,Farm 122,17270
2018-11-20,Farm 118,11007
2018-11-20,REDMQL,8427
2018-11-20,3T7RXO,10565
YYCKH9,Farm 121,5305
2018-11-20,Farm 122,17892
2018-11-21,Farm 118,10666
2018-11-21,Farm 119,14913
2018-11-21,Farm 120,8322
2018-11-21,Farm 121,5246
2018-11-21,Farm 122,11206
2018-11-22,Farm 118,13033
2018-11-22,Farm 119,4612
2018-11-22,Z1PK81,15789
2018-11-22,Farm 121,10698
2018-11-22,Farm 122,1MPGS1
2018-11-23,Farm 118,5529
2018-11-23,Farm 119,7VC98X
2018-11-23,Farm 120,14708
2018-11-23,Farm 121,13739
2018-11-23,72WBEG,3316
2018-11-24,Farm 118,W600GS
2018-11-24,Farm 119,11804
2018-11-24,Farm 120,4311
2018-11-24,Farm 121,6586
2018-11-24,Farm 122,7943
2018-11-25,Farm 118,13949
AHTX3C,Farm 119,10497
2018-11-25,Farm 120,3421
2018-11-25,Farm 121,3242
2018-11-25,Farm 122,5ZU3YM
2018-11-26,4UDGM4,9474
2018-11-26,Farm 119,7211
2018-11-26,Farm 120,15041
2018-11-26,Farm 121,7100
2018-11-26,Farm 122,12804
2018-11-27,Farm 118,14420
2018-11-27,Farm 119,6QQNC6
2018-11-27,Farm 120,14681
2018-11-27,Farm 121,13255
2018-11-27,Farm 122,12919
2018-11-28,ZDPYEH,17470
2018-11-28,Farm 119,15376
2018-11-28,Farm 120,16657
OCT55U,Farm 121,7501
2018-11-28,Farm 122,95C22U
2018-11-29,Farm 118,14119
2018-11-29,Farm 119,6710
2018-11-29,Farm 120,14302
2018-11-29,Farm 121,3422
2018-11-29,Farm 122,7158
2018-11-30,O2YT8G,5323
2018-11-30,Farm 119,5558
2018-11-30,Farm 120,16686
2018-11-30,Farm 121,13213
2018-11-30,Farm 122,3537
