date,farm_id,weight
2018-2-1,Farm 118,16610
2018-2-1,Farm 119,4226
2018-2-1,Farm 120,4041
2018-2-1,Farm 121,9132
2018-2-1,Farm 122,9845
2018-2-2,Farm 118,5030
2018-2-2,Farm 119,7791
2018-2-2,Farm 120,3471
2018-2-2,NG2BZO,11424
2018-2-2,Farm 122,6354
2018-2-3,Farm 118,17694
2018-2-3,Farm 119,14184
2018-2-3,Farm 120,16042
2018-2-3,Farm 121,3269
2018-2-3,Farm 122,7595
2018-2-4,Farm 118,16749
2018-2-4,XDQ2N8,9588
3UK2CT,Farm 120,13012
2018-2-4,Farm 121,4828
HHVTOJ,Farm 122,12282
2018-2-5,Farm 118,5593
G1S0EQ,Farm 119,6031
2018-2-5,Farm 120,16924
2018-2-5,Farm 121,16297
2018-2-5,Farm 122,3118
2018-2-6,Farm 118,9802
2018-2-6,Farm 119,2354
2018-2-6,BX3LZE,15034
2018-2-6,Farm 121,16931
2018-2-6,Farm 122,16723
2018-2-7,8Z85JO,11540
2018-2-7,Farm 119,Q0V26V
2018-2-7,Farm 120,2983
2018-2-7,Farm 121,15330
2018-2-7,Farm 122,12661
2018-2-8,Farm 118,8764
2018-2-8,Farm 119,17002
2018-2-8,Farm 120,5668
2018-2-8,U4I7TX,8141
2018-2-8,Farm 122,14113
2018-2-9,Farm 118,4229
2018-2-9,Farm 119,8638
2018-2-9,Farm 120,7719
2018-2-9,Farm 121,4381
2018-2-9,Farm 122,13026
2018-2-10,Farm 118,14857
PBZXZM,Farm 119,16653
1OF4G7,Farm 120,12726
2018-2-10,Farm 121,17906
2018-2-10,Farm 122,13693
2018-2-11,Farm 118,6415
2018-2-11,Farm 119,8659
2018-2-11,Farm 120,17853
2018-2-11,Farm 121,4639
2018-2-11,Farm 122,13735
2018-2-12,Farm 118,13950
2018-2-12,Farm 119,17900
2018-2-12,Farm 120,5727
2018-2-12,Farm 121,4538
2018-2-12,Farm 122,13752
2018-2-13,Farm 118,2902
2018-2-13,Farm 119,4876
2018-2-13,Farm 120,11187
2018-2-13,RIZIS4,8391
2018-2-13,Farm 122,10591
2018-2-14,Farm 118,9000
2018-2-14,Farm 119,15253
2018-2-14,Farm 120,17085
2018-2-14,Farm 121,7401
2018-2-14,Farm 122,9599
2018-2-15,Farm 118,10355
2018-2-15,Farm 119,15165
2018-2-15,Farm 120,O2N2ZR
2018-2-15,Farm 121,12935
2018-2-15,Farm 122,2630
2018-2-16,Farm 118,2131
2018-2-16,Farm 119,3KW09L
2018-2-16,Farm 120,6855
2018-2-16,Farm 121,4821
2018-2-16,TO38YK,6074
2018-2-17,Farm 118,13215
2018-2-17,Farm 119,2250
2018-2-17,OCFV9D,6151
2018-2-17,Farm 121,6117
2018-2-17,Farm 122,2450
2018-2-18,Farm 118,2041
2018-2-18,Farm 119,10977
58Y40L,Farm 120,9360
2018-2-18,Farm 121,4798
2018-2-18,Farm 122,3465
2018-2-19,Farm 118,16061
Y645QR,Farm 119,6098
2018-2-19,02EAYL,16778
2018-2-19,Farm 121,12214
2018-2-19,Farm 122,9403
2018-2-20,Farm 118,17280
2018-2-20,Farm 119,16484
2018-2-20,Farm 120,10515
2018-2-20,Farm 121,12691
2018-2-20,Farm 122,12191
2018-2-21,Farm 118,7130
2018-2-21,IH3CNS,13410
2018-2-21,Farm 120,12839
AX8W98,Farm 121,17566
2018-2-21,Farm 122,3615
2018-2-22,Farm 118,7155
2018-2-22,Farm 119,4886
2018-2-22,Farm 120,14218
2018-2-22,Farm 121,5675
2018-2-22,Farm 122,11569
2018-2-23,Farm 118,3552
2018-2-23,Farm 119,5610
IJ56VB,Farm 120,3779
2018-2-23,Farm 121,V8XIAH
2018-2-23,Farm 122,8001
2018-2-24,Farm 118,15905
KEFKP8,Farm 119,14200
2018-2-24,Farm 120,3808
2018-2-24,Farm 121,16415
2018-2-24,Farm 122,10396
2018-2-25,Farm 118,14353
2018-2-25,Farm 119,14599
2018-2-25,Farm 120,6937
2018-2-25,Farm 121,14270
OQPSEI,Farm 122,9082
2018-2-26,Farm 118,13423
2018-2-26,Farm 119,7125
2018-2-26,Farm 120,2852
2018-2-26,Farm 121,QNG4YV
2018-2-26,XD2XN1,3037
2018-2-27,Farm 118,14027
2018-2-27,Farm 119,15252
2018-2-27,Farm 120,16039
2018-2-27,Farm 121,PY3M7A
2018-2-27,Farm 122,16251
2018-2-28,Farm 118,8975
ZGERXY,Farm 119,3815
2018-2-28,Farm 120,RE33Q2
2018-2-28,Farm 121,5646
2018-2-28,Farm 122,7318
