date,farm_id,weight
2019-12-1,Farm 3,17315
2019-12-1,Farm 4,15861
2019-12-1,Farm 5,4036
2019-12-1,Farm 8,12538
2019-12-1,Farm 9,13994
2019-12-1,Farm 12,17706
2019-12-1,Farm 13,10478
2019-12-1,Farm 14,8825
2019-12-1,Farm 15,4807
2019-12-1,Farm 17,10911
2019-12-2,Farm 3,6319
2019-12-2,Farm 4,4683
2019-12-2,Farm 5,14539
2019-12-2,Farm 6,2597
2019-12-2,Farm 7,10580
2019-12-2,Farm 8,16099
2019-12-2,Farm 9,13675
2019-12-2,Farm 10,13775
2019-12-2,Farm 11,12983
2019-12-2,Farm 12,6983
2019-12-2,Farm 13,15118
2019-12-2,Farm 14,14213
2019-12-2,Farm 15,4684
2019-12-2,Farm 16,3862
2019-12-2,Farm 17,5270
2019-12-3,Farm 3,3387
2019-12-3,Farm 4,6561
2019-12-3,Farm 5,10100
2019-12-3,Farm 8,8595
2019-12-3,Farm 9,15378
2019-12-3,Farm 12,3201
2019-12-3,Farm 13,12666
2019-12-3,Farm 14,15998
2019-12-3,Farm 15,5643
2019-12-3,Farm 17,15394
2019-12-4,Farm 3,15583
2019-12-4,Farm 4,17802
2019-12-4,Farm 5,12341
2019-12-4,Farm 6,15388
2019-12-4,Farm 7,9209
2019-12-4,Farm 8,4956
2019-12-4,Farm 9,4997
2019-12-4,Farm 10,16783
2019-12-4,Farm 11,12202
2019-12-4,Farm 12,14466
2019-12-4,Farm 13,6990
2019-12-4,Farm 14,4094
2019-12-4,Farm 15,9134
2019-12-4,Farm 16,2088
2019-12-4,Farm 17,16869
2019-12-5,Farm 3,17993
2019-12-5,Farm 4,4885
2019-12-5,Farm 5,6091
2019-12-5,Farm 8,2513
2019-12-5,Farm 9,12578
2019-12-5,Farm 12,17411
2019-12-5,Farm 13,5283
2019-12-5,Farm 14,11688
2019-12-5,Farm 15,9152
2019-12-5,Farm 17,13118
2019-12-6,Farm 3,4443
2019-12-6,Farm 4,14714
2019-12-6,Farm 5,16705
2019-12-6,Farm 6,9581
2019-12-6,Farm 7,9411
2019-12-6,Farm 8,7309
2019-12-6,Farm 9,8188
2019-12-6,Farm 10,13591
2019-12-6,Farm 11,16861
2019-12-6,Farm 12,3584
2019-12-6,Farm 13,4274
2019-12-6,Farm 14,5079
2019-12-6,Farm 15,8466
2019-12-6,Farm 16,17336
2019-12-6,Farm 17,9350
2019-12-7,Farm 3,15677
2019-12-7,Farm 4,13716
2019-12-7,Farm 5,11062
2019-12-7,Farm 8,16208
2019-12-7,Farm 9,5155
2019-12-7,Farm 12,8031
2019-12-7,Farm 13,7386
2019-12-7,Farm 14,10851
2019-12-7,Farm 15,15170
2019-12-7,Farm 17,12394
2019-12-8,Farm 3,5784
2019-12-8,Farm 4,16198
2019-12-8,Farm 5,2092
