date,farm_id,weight
2016-8-1,Farm 3,7347
2016-8-1,Farm 4,9233
2016-8-1,Farm 5,4543
2016-8-1,Farm 8,11154
2016-8-1,Farm 9,17288
2016-8-1,Farm 12,17122
2016-8-1,Farm 13,11637
2016-8-1,Farm 14,10675
2016-8-1,Farm 15,15467
2016-8-1,Farm 17,10227
2016-8-2,Farm 3,6913
2016-8-2,Farm 4,10599
2016-8-2,Farm 5,2983
2016-8-2,Farm 6,5838
2016-8-2,Farm 7,4010
2016-8-2,Farm 8,8509
2016-8-2,Farm 9,5051
2016-8-2,Farm 10,6788
2016-8-2,Farm 11,4893
2016-8-2,Farm 12,2667
2016-8-2,Farm 13,13668
2016-8-2,Farm 14,17180
2016-8-2,Farm 15,17106
2016-8-2,Farm 16,4093
2016-8-2,Farm 17,4516
2016-8-3,Farm 3,13898
2016-8-3,Farm 4,4719
2016-8-3,Farm 5,9240
2016-8-3,Farm 8,8779
2016-8-3,Farm 9,12559
2016-8-3,Farm 12,4174
2016-8-3,Farm 13,8831
2016-8-3,Farm 14,16880
2016-8-3,Farm 15,8603
2016-8-3,Farm 17,3853
2016-8-4,Farm 3,17711
2016-8-4,Farm 4,12753
2016-8-4,Farm 5,5409
2016-8-4,Farm 6,15465
2016-8-4,Farm 7,12369
2016-8-4,Farm 8,10032
2016-8-4,Farm 9,9685
2016-8-4,Farm 10,14451
2016-8-4,Farm 11,4934
2016-8-4,Farm 12,17824
2016-8-4,Farm 13,17763
2016-8-4,Farm 14,6210
2016-8-4,Farm 15,4809
2016-8-4,Farm 16,17473
2016-8-4,Farm 17,16932
2016-8-5,Farm 3,12061
2016-8-5,Farm 4,9160
2016-8-5,Farm 5,17001
2016-8-5,Farm 8,4503
2016-8-5,Farm 9,8165
2016-8-5,Farm 12,16698
2016-8-5,Farm 13,6433
2016-8-5,Farm 14,11860
2016-8-5,Farm 15,4166
2016-8-5,Farm 17,10142
2016-8-6,Farm 3,10624
2016-8-6,Farm 4,9970
2016-8-6,Farm 5,17038
2016-8-6,Farm 6,12060
2016-8-6,Farm 7,10902
2016-8-6,Farm 8,15148
2016-8-6,Farm 9,8352
2016-8-6,Farm 10,17524
2016-8-6,Farm 11,17682
2016-8-6,Farm 12,9218
2016-8-6,Farm 13,5893
2016-8-6,Farm 14,13811
2016-8-6,Farm 15,9959
2016-8-6,Farm 16,8080
2016-8-6,Farm 17,2596
2016-8-7,Farm 3,12899
2016-8-7,Farm 4,9198
2016-8-7,Farm 5,12627
2016-8-7,Farm 8,5175
2016-8-7,Farm 9,14909
2016-8-7,Farm 12,8734
2016-8-7,Farm 13,8687
2016-8-7,Farm 14,15155
2016-8-7,Farm 15,2474
2016-8-7,Farm 17,11003
2016-8-8,Farm 3,14506
2016-8-8,Farm 4,13382
2016-8-8,Farm 5,15020
2016-8-8,Farm 6,14373
2016-8-8,Farm 7,10874
2016-8-8,Farm 8,8997
2016-8-8,Farm 9,14527
2016-8-8,Farm 10,15556
2016-8-8,Farm 11,6881
2016-8-8,Farm 12,9990
2016-8-8,Farm 13,10460
2016-8-8,Farm 14,2445
2016-8-8,Farm 15,9435
2016-8-8,Farm 16,4960
2016-8-8,Farm 17,12635
2016-8-9,Farm 3,17722
2016-8-9,Farm 4,16929
2016-8-9,Farm 5,2956
2016-8-9,Farm 8,7174
2016-8-9,Farm 9,2979
2016-8-9,Farm 12,15734
2016-8-9,Farm 13,8341
2016-8-9,Farm 14,4481
2016-8-9,Farm 15,6267
2016-8-9,Farm 17,16573
2016-8-10,Farm 3,5707
2016-8-10,Farm 4,2651
2016-8-10,Farm 5,7653
2016-8-10,Farm 6,5835
2016-8-10,Farm 7,4802
2016-8-10,Farm 8,6922
2016-8-10,Farm 9,4516
2016-8-10,Farm 10,12994
2016-8-10,Farm 11,12298
2016-8-10,Farm 12,10027
2016-8-10,Farm 13,10788
2016-8-10,Farm 14,17664
2016-8-10,Farm 15,10650
2016-8-10,Farm 16,16891
2016-8-10,Farm 17,8675
2016-8-11,Farm 3,17166
2016-8-11,Farm 4,4869
2016-8-11,Farm 5,3232
2016-8-11,Farm 8,9798
2016-8-11,Farm 9,6658
2016-8-11,Farm 12,17414
2016-8-11,Farm 13,6219
2016-8-11,Farm 14,3961
2016-8-11,Farm 15,16830
2016-8-11,Farm 17,4423
2016-8-12,Farm 3,10655
2016-8-12,Farm 4,15874
2016-8-12,Farm 5,5129
2016-8-12,Farm 6,6787
2016-8-12,Farm 7,17198
2016-8-12,Farm 8,4946
2016-8-12,Farm 9,6595
2016-8-12,Farm 10,17012
2016-8-12,Farm 11,11806
2016-8-12,Farm 12,17130
2016-8-12,Farm 13,8043
2016-8-12,Farm 14,17886
2016-8-12,Farm 15,8428
2016-8-12,Farm 16,9125
2016-8-12,Farm 17,8985
2016-8-13,Farm 3,17458
2016-8-13,Farm 4,7299
2016-8-13,Farm 5,12548
2016-8-13,Farm 8,13884
2016-8-13,Farm 9,14017
2016-8-13,Farm 12,11286
2016-8-13,Farm 13,2984
2016-8-13,Farm 14,14540
2016-8-13,Farm 15,13165
2016-8-13,Farm 17,11452
2016-8-14,Farm 3,5835
2016-8-14,Farm 4,2982
2016-8-14,Farm 5,3611
2016-8-14,Farm 6,6174
2016-8-14,Farm 7,11785
2016-8-14,Farm 8,3374
2016-8-14,Farm 9,11564
2016-8-14,Farm 10,12396
2016-8-14,Farm 11,6480
2016-8-14,Farm 12,14110
2016-8-14,Farm 13,4918
2016-8-14,Farm 14,17544
2016-8-14,Farm 15,11086
2016-8-14,Farm 16,12074
2016-8-14,Farm 17,8197
2016-8-15,Farm 3,8811
2016-8-15,Farm 4,16020
2016-8-15,Farm 5,15186
2016-8-15,Farm 8,17695
2016-8-15,Farm 9,15946
2016-8-15,Farm 12,14202
2016-8-15,Farm 13,12083
2016-8-15,Farm 14,4642
2016-8-15,Farm 15,7370
2016-8-15,Farm 17,12934
2016-8-16,Farm 3,5222
2016-8-16,Farm 4,4250
2016-8-16,Farm 5,5162
2016-8-16,Farm 6,4924
2016-8-16,Farm 7,15797
2016-8-16,Farm 8,17210
2016-8-16,Farm 9,9689
2016-8-16,Farm 10,8278
2016-8-16,Farm 11,8449
2016-8-16,Farm 12,3482
2016-8-16,Farm 13,14294
2016-8-16,Farm 14,4486
2016-8-16,Farm 15,10409
2016-8-16,Farm 16,4193
2016-8-16,Farm 17,15488
2016-8-17,Farm 3,16347
2016-8-17,Farm 4,4699
2016-8-17,Farm 5,14946
2016-8-17,Farm 8,11065
2016-8-17,Farm 9,3789
2016-8-17,Farm 12,14253
2016-8-17,Farm 13,17018
2016-8-17,Farm 14,14691
2016-8-17,Farm 15,10077
2016-8-17,Farm 17,6489
2016-8-18,Farm 3,11958
2016-8-18,Farm 4,14010
2016-8-18,Farm 5,11047
2016-8-18,Farm 6,8033
2016-8-18,Farm 7,16333
2016-8-18,Farm 8,12089
2016-8-18,Farm 9,14736
2016-8-18,Farm 10,14037
2016-8-18,Farm 11,15119
2016-8-18,Farm 12,16477
2016-8-18,Farm 13,4944
