date,farm_id,weight
2016-3-1,Farm 3,4701
2016-3-1,Farm 4,4578
2016-3-1,Farm 5,14421
2016-3-1,Farm 8,10993
2016-3-1,Farm 9,5758
2016-3-1,Farm 12,12632
2016-3-1,Farm 13,11799
2016-3-1,Farm 14,17409
2016-3-1,Farm 15,15820
2016-3-1,Farm 17,11957
2016-3-2,Farm 3,9344
2016-3-2,Farm 4,6704
2016-3-2,Farm 5,7471
2016-3-2,Farm 6,11646
2016-3-2,Farm 7,12727
2016-3-2,Farm 8,14292
2016-3-2,Farm 9,2324
2016-3-2,Farm 10,4027
2016-3-2,Farm 11,4586
2016-3-2,Farm 12,7894
2016-3-2,Farm 13,4307
2016-3-2,Farm 14,11960
2016-3-2,Farm 15,5256
2016-3-2,Farm 16,15359
2016-3-2,Farm 17,4419
2016-3-3,Farm 3,4114
2016-3-3,Farm 4,15308
2016-3-3,Farm 5,17396
2016-3-3,Farm 8,14143
2016-3-3,Farm 9,11130
2016-3-3,Farm 12,11811
2016-3-3,Farm 13,17527
2016-3-3,Farm 14,15470
2016-3-3,Farm 15,8390
2016-3-3,Farm 17,11734
2016-3-4,Farm 3,17324
2016-3-4,Farm 4,2223
2016-3-4,Farm 5,11671
2016-3-4,Farm 6,9281
2016-3-4,Farm 7,9383
2016-3-4,Farm 8,8577
2016-3-4,Farm 9,15076
2016-3-4,Farm 10,3405
2016-3-4,Farm 11,5322
2016-3-4,Farm 12,16967
2016-3-4,Farm 13,5881
2016-3-4,Farm 14,6047
2016-3-4,Farm 15,10088
2016-3-4,Farm 16,5823
2016-3-4,Farm 17,3099
2016-3-5,Farm 3,12122
2016-3-5,Farm 4,4821
2016-3-5,Farm 5,13984
2016-3-5,Farm 8,14417
2016-3-5,Farm 9,12148
2016-3-5,Farm 12,4730
2016-3-5,Farm 13,9062
2016-3-5,Farm 14,7124
2016-3-5,Farm 15,17567
2016-3-5,Farm 17,9541
2016-3-6,Farm 3,13276
2016-3-6,Farm 4,10416
2016-3-6,Farm 5,5490
2016-3-6,Farm 6,4744
2016-3-6,Farm 7,11754
2016-3-6,Farm 8,17573
2016-3-6,Farm 9,17616
2016-3-6,Farm 10,13045
2016-3-6,Farm 11,12499
2016-3-6,Farm 12,12359
2016-3-6,Farm 13,3918
2016-3-6,Farm 14,14346
2016-3-6,Farm 15,2817
2016-3-6,Farm 16,5037
2016-3-6,Farm 17,16227
2016-3-7,Farm 3,14232
2016-3-7,Farm 4,13534
2016-3-7,Farm 5,14310
2016-3-7,Farm 8,8607
2016-3-7,Farm 9,14075
2016-3-7,Farm 12,16616
2016-3-7,Farm 13,14580
2016-3-7,Farm 14,2659
2016-3-7,Farm 15,8091
2016-3-7,Farm 17,8858
2016-3-8,Farm 3,10911
2016-3-8,Farm 4,17942
2016-3-8,Farm 5,15961
2016-3-8,Farm 6,10294
2016-3-8,Farm 7,13133
2016-3-8,Farm 8,8951
2016-3-8,Farm 9,7380
2016-3-8,Farm 10,15873
2016-3-8,Farm 11,14270
2016-3-8,Farm 12,16393
2016-3-8,Farm 13,8942
2016-3-8,Farm 14,12428
2016-3-8,Farm 15,16631
2016-3-8,Farm 16,9254
2016-3-8,Farm 17,14671
2016-3-9,Farm 3,8471
2016-3-9,Farm 4,9664
2016-3-9,Farm 5,9348
2016-3-9,Farm 8,15456
2016-3-9,Farm 9,8631
2016-3-9,Farm 12,4324
2016-3-9,Farm 13,13831
2016-3-9,Farm 14,14994
2016-3-9,Farm 15,11505
2016-3-9,Farm 17,3955
2016-3-10,Farm 3,5856
2016-3-10,Farm 4,3313
2016-3-10,Farm 5,5002
2016-3-10,Farm 6,6885
2016-3-10,Farm 7,13121
2016-3-10,Farm 8,17689
2016-3-10,Farm 9,8859
2016-3-10,Farm 10,12480
2016-3-10,Farm 11,13734
2016-3-10,Farm 12,13463
2016-3-10,Farm 13,11077
2016-3-10,Farm 14,3415
2016-3-10,Farm 15,14841
2016-3-10,Farm 16,7033
2016-3-10,Farm 17,2974
2016-3-11,Farm 3,7170
2016-3-11,Farm 4,5675
2016-3-11,Farm 5,5880
2016-3-11,Farm 8,17569
2016-3-11,Farm 9,13587
2016-3-11,Farm 12,15294
2016-3-11,Farm 13,12820
2016-3-11,Farm 14,3080
2016-3-11,Farm 15,14768
2016-3-11,Farm 17,15320
2016-3-12,Farm 3,15284
2016-3-12,Farm 4,6720
2016-3-12,Farm 5,15686
2016-3-12,Farm 6,10384
2016-3-12,Farm 7,7569
2016-3-12,Farm 8,15508
2016-3-12,Farm 9,7352
2016-3-12,Farm 10,2702
2016-3-12,Farm 11,14154
2016-3-12,Farm 12,6119
2016-3-12,Farm 13,5909
2016-3-12,Farm 14,4753
2016-3-12,Farm 15,8541
2016-3-12,Farm 16,14062
2016-3-12,Farm 17,7292
2016-3-13,Farm 3,14753
2016-3-13,Farm 4,3546
2016-3-13,Farm 5,10632
2016-3-13,Farm 8,13284
2016-3-13,Farm 9,15851
2016-3-13,Farm 12,8348
2016-3-13,Farm 13,15400
2016-3-13,Farm 14,6301
2016-3-13,Farm 15,4175
2016-3-13,Farm 17,4644
2016-3-14,Farm 3,16277
2016-3-14,Farm 4,11778
2016-3-14,Farm 5,10534
2016-3-14,Farm 6,7712
2016-3-14,Farm 7,5537
2016-3-14,Farm 8,17070
2016-3-14,Farm 9,14922
2016-3-14,Farm 10,4678
2016-3-14,Farm 11,6334
2016-3-14,Farm 12,14396
2016-3-14,Farm 13,9046
2016-3-14,Farm 14,14507
2016-3-14,Farm 15,6138
2016-3-14,Farm 16,16979
2016-3-14,Farm 17,6758
2016-3-15,Farm 3,14633
2016-3-15,Farm 4,10977
2016-3-15,Farm 5,7350
2016-3-15,Farm 8,16142
2016-3-15,Farm 9,6329
2016-3-15,Farm 12,12800
2016-3-15,Farm 13,5253
2016-3-15,Farm 14,11823
2016-3-15,Farm 15,15615
2016-3-15,Farm 17,2755
