date,farm_id,weight
2016-2-1,Farm 3,4585
2016-2-1,Farm 4,2632
2016-2-1,Farm 5,6788
2016-2-1,Farm 8,7400
2016-2-1,Farm 9,13382
2016-2-1,Farm 12,11219
2016-2-1,Farm 13,9622
2016-2-1,Farm 14,8666
2016-2-1,Farm 15,8877
2016-2-1,Farm 17,14901
2016-2-2,Farm 3,16641
2016-2-2,Farm 4,8087
2016-2-2,Farm 5,8822
2016-2-2,Farm 6,3839
2016-2-2,Farm 7,15490
2016-2-2,Farm 8,10738
2016-2-2,Farm 9,14853
2016-2-2,Farm 10,7765
2016-2-2,Farm 11,16180
2016-2-2,Farm 12,16682
2016-2-2,Farm 13,5499
2016-2-2,Farm 14,17816
2016-2-2,Farm 15,17100
2016-2-2,Farm 16,2038
2016-2-2,Farm 17,8425
2016-2-3,Farm 3,7912
2016-2-3,Farm 4,16754
2016-2-3,Farm 5,4761
2016-2-3,Farm 8,10446
2016-2-3,Farm 9,2381
2016-2-3,Farm 12,13946
2016-2-3,Farm 13,12474
2016-2-3,Farm 14,14050
2016-2-3,Farm 15,15736
2016-2-3,Farm 17,2480
2016-2-4,Farm 3,17259
2016-2-4,Farm 4,4211
2016-2-4,Farm 5,17618
2016-2-4,Farm 6,6042
2016-2-4,Farm 7,4525
2016-2-4,Farm 8,11762
2016-2-4,Farm 9,4238
2016-2-4,Farm 10,4059
2016-2-4,Farm 11,7982
2016-2-4,Farm 12,3602
2016-2-4,Farm 13,5632
2016-2-4,Farm 14,15345
2016-2-4,Farm 15,3376
2016-2-4,Farm 16,15060
2016-2-4,Farm 17,6767
2016-2-5,Farm 3,13875
2016-2-5,Farm 4,3900
2016-2-5,Farm 5,11962
2016-2-5,Farm 8,17775
2016-2-5,Farm 9,7418
2016-2-5,Farm 12,15484
2016-2-5,Farm 13,5530
2016-2-5,Farm 14,14119
2016-2-5,Farm 15,6305
2016-2-5,Farm 17,14168
2016-2-6,Farm 3,4365
2016-2-6,Farm 4,2680
2016-2-6,Farm 5,8522
2016-2-6,Farm 6,2433
2016-2-6,Farm 7,14481
2016-2-6,Farm 8,11189
2016-2-6,Farm 9,6359
2016-2-6,Farm 10,9119
2016-2-6,Farm 11,13664
2016-2-6,Farm 12,11685
2016-2-6,Farm 13,4361
2016-2-6,Farm 14,10703
2016-2-6,Farm 15,8233
2016-2-6,Farm 16,13523
2016-2-6,Farm 17,9282
2016-2-7,Farm 3,9249
2016-2-7,Farm 4,10485
2016-2-7,Farm 5,16662
2016-2-7,Farm 8,3921
2016-2-7,Farm 9,16964
2016-2-7,Farm 12,2701
2016-2-7,Farm 13,5224
2016-2-7,Farm 14,5294
2016-2-7,Farm 15,9291
2016-2-7,Farm 17,14852
2016-2-8,Farm 3,13816
2016-2-8,Farm 4,5396
2016-2-8,Farm 5,16123
2016-2-8,Farm 6,3123
2016-2-8,Farm 7,12234
2016-2-8,Farm 8,6894
2016-2-8,Farm 9,6849
2016-2-8,Farm 10,5441
2016-2-8,Farm 11,12692
2016-2-8,Farm 12,2712
2016-2-8,Farm 13,16516
2016-2-8,Farm 14,17368
2016-2-8,Farm 15,12179
2016-2-8,Farm 16,17960
2016-2-8,Farm 17,14367
2016-2-9,Farm 3,7905
2016-2-9,Farm 4,15845
2016-2-9,Farm 5,14452
2016-2-9,Farm 8,3190
2016-2-9,Farm 9,9039
2016-2-9,Farm 12,17554
2016-2-9,Farm 13,13777
2016-2-9,Farm 14,11004
2016-2-9,Farm 15,3698
2016-2-9,Farm 17,11650
2016-2-10,Farm 3,17910
2016-2-10,Farm 4,13413
2016-2-10,Farm 5,11021
2016-2-10,Farm 6,3509
2016-2-10,Farm 7,13124
2016-2-10,Farm 8,11825
2016-2-10,Farm 9,15724
2016-2-10,Farm 10,3384
2016-2-10,Farm 11,9405
2016-2-10,Farm 12,14297
2016-2-10,Farm 13,4496
2016-2-10,Farm 14,17046
2016-2-10,Farm 15,5666
2016-2-10,Farm 16,15026
2016-2-10,Farm 17,16171
2016-2-11,Farm 3,12033
2016-2-11,Farm 4,10711
2016-2-11,Farm 5,14738
2016-2-11,Farm 8,6801
2016-2-11,Farm 9,8678
2016-2-11,Farm 12,16086
2016-2-11,Farm 13,12930
2016-2-11,Farm 14,2277
2016-2-11,Farm 15,5754
2016-2-11,Farm 17,9698
2016-2-12,Farm 3,4522
2016-2-12,Farm 4,9005
2016-2-12,Farm 5,15344
2016-2-12,Farm 6,7420
2016-2-12,Farm 7,16031
2016-2-12,Farm 8,15691
2016-2-12,Farm 9,3281
2016-2-12,Farm 10,11155
2016-2-12,Farm 11,5386
2016-2-12,Farm 12,11726
2016-2-12,Farm 13,15146
2016-2-12,Farm 14,17140
2016-2-12,Farm 15,2558
