date,farm_id,weight
2019-10-1,Farm 0,7758
2019-10-1,Farm 1,4263
2019-10-1,Farm 2,8232
2019-10-2,Farm 0,6265
2019-10-2,Farm 1,5658
2019-10-2,Farm 2,4650
2019-10-3,Farm 0,3916
2019-10-3,Farm 1,8828
2019-10-3,Farm 2,7278
2019-10-4,Farm 0,4590
2019-10-4,Farm 1,8933
2019-10-4,Farm 2,7581
2019-10-5,Farm 0,3890
2019-10-5,Farm 1,7656
2019-10-5,Farm 2,7072
2019-10-6,Farm 0,3816
2019-10-6,Farm 1,5834
2019-10-6,Farm 2,4735
2019-10-7,Farm 0,3304
2019-10-7,Farm 1,4177
2019-10-7,Farm 2,6230
2019-10-8,Farm 0,7741
2019-10-8,Farm 1,3923
2019-10-8,Farm 2,8078
2019-10-9,Farm 0,7047
2019-10-9,Farm 1,8210
2019-10-9,Farm 2,7107
2019-10-10,Farm 0,5144
2019-10-10,Farm 1,7407
2019-10-10,Farm 2,7760
2019-10-11,Farm 0,6682
2019-10-11,Farm 1,8829
2019-10-11,Farm 2,8384
2019-10-12,Farm 0,8364
2019-10-12,Farm 1,8904
2019-10-12,Farm 2,7335
2019-10-13,Farm 0,8377
2019-10-13,Farm 1,3714
2019-10-13,Farm 2,3456
2019-10-14,Farm 0,7375
2019-10-14,Farm 1,3715
2019-10-14,Farm 2,5121
2019-10-15,Farm 0,8709
2019-10-15,Farm 1,6270
2019-10-15,Farm 2,5350
2019-10-16,Farm 0,3633
2019-10-16,Farm 1,4005
2019-10-16,Farm 2,3387
2019-10-17,Farm 0,5189
2019-10-17,Farm 1,7144
2019-10-17,Farm 2,3790
2019-10-18,Farm 0,8148
2019-10-18,Farm 1,7502
2019-10-18,Farm 2,7593
2019-10-19,Farm 0,8361
2019-10-19,Farm 1,5553
2019-10-19,Farm 2,5691
2019-10-20,Farm 0,3680
2019-10-20,Farm 1,8103
2019-10-20,Farm 2,8797
2019-10-21,Farm 0,7025
2019-10-21,Farm 1,5815
2019-10-21,Farm 2,8710
2019-10-22,Farm 0,7840
2019-10-22,Farm 1,5551
2019-10-22,Farm 2,4236
2019-10-23,Farm 0,6266
2019-10-23,Farm 1,7192
2019-10-23,Farm 2,6857
2019-10-24,Farm 0,4010
2019-10-24,Farm 1,6266
2019-10-24,Farm 2,5701
2019-10-25,Farm 0,4569
2019-10-25,Farm 1,6227
2019-10-25,Farm 2,4477
2019-10-26,Farm 0,4784
2019-10-26,Farm 1,7190
2019-10-26,Farm 2,5129
2019-10-27,Farm 0,6208
2019-10-27,Farm 1,3895
2019-10-27,Farm 2,4643
2019-10-28,Farm 0,8535
2019-10-28,Farm 1,7701
2019-10-28,Farm 2,7301
2019-10-29,Farm 0,8627
2019-10-29,Farm 1,7481
2019-10-29,Farm 2,4048
2019-10-30,Farm 0,8546
2019-10-30,Farm 1,5239
2019-10-30,Farm 2,7573
2019-10-31,Farm 0,3729
2019-10-31,Farm 1,6620
2019-10-31,Farm 2,3094
