date,farm_id,weight
2016-1-1,Farm 0,5380
2016-1-1,Farm 1,5072
2016-1-1,Farm 2,4774
2016-1-2,Farm 0,8021
2016-1-2,Farm 1,4914
2016-1-2,Farm 2,7986
2016-1-3,Farm 0,8142
2016-1-3,Farm 1,7871
2016-1-3,Farm 2,6455
2016-1-4,Farm 0,8386
2016-1-4,Farm 1,7033
2016-1-4,Farm 2,6253
2016-1-5,Farm 0,5603
2016-1-5,Farm 1,6086
2016-1-5,Farm 2,5047
2016-1-6,Farm 0,4524
2016-1-6,Farm 1,5162
2016-1-6,Farm 2,5083
2016-1-7,Farm 0,7396
2016-1-7,Farm 1,5991
2016-1-7,Farm 2,4672
2016-1-8,Farm 0,3271
2016-1-8,Farm 1,4511
2016-1-8,Farm 2,7247
2016-1-9,Farm 0,7080
2016-1-9,Farm 1,7500
2016-1-9,Farm 2,8633
2016-1-10,Farm 0,8900
2016-1-10,Farm 1,4034
2016-1-10,Farm 2,5352
2016-1-11,Farm 0,5683
2016-1-11,Farm 1,8495
2016-1-11,Farm 2,3111
2016-1-12,Farm 0,3246
2016-1-12,Farm 1,6202
2016-1-12,Farm 2,5142
2016-1-13,Farm 0,4344
2016-1-13,Farm 1,3856
2016-1-13,Farm 2,7900
2016-1-14,Farm 0,3662
2016-1-14,Farm 1,6611
2016-1-14,Farm 2,3831
2016-1-15,Farm 0,7551
2016-1-15,Farm 1,4953
2016-1-15,Farm 2,3482
2016-1-16,Farm 0,5686
2016-1-16,Farm 1,4254
2016-1-16,Farm 2,3290
2016-1-17,Farm 0,4058
2016-1-17,Farm 1,3047
2016-1-17,Farm 2,7917
2016-1-18,Farm 0,7514
2016-1-18,Farm 1,6167
2016-1-18,Farm 2,6023
2016-1-19,Farm 0,6012
2016-1-19,Farm 1,8637
2016-1-19,Farm 2,7475
2016-1-20,Farm 0,3983
2016-1-20,Farm 1,7638
2016-1-20,Farm 2,3315
2016-1-21,Farm 0,5440
2016-1-21,Farm 1,8558
2016-1-21,Farm 2,7615
2016-1-22,Farm 0,7380
2016-1-22,Farm 1,3150
2016-1-22,Farm 2,4468
2016-1-23,Farm 0,3752
2016-1-23,Farm 1,4250
2016-1-23,Farm 2,7572
2016-1-24,Farm 0,8596
2016-1-24,Farm 1,8694
2016-1-24,Farm 2,6264
2016-1-25,Farm 0,5894
2016-1-25,Farm 1,5634
2016-1-25,Farm 2,6191
2016-1-26,Farm 0,6572
2016-1-26,Farm 1,3018
2016-1-26,Farm 2,4491
2016-1-27,Farm 0,5538
2016-1-27,Farm 1,8612
2016-1-27,Farm 2,7924
2016-1-28,Farm 0,7513
2016-1-28,Farm 1,8093
2016-1-28,Farm 2,5177
2016-1-29,Farm 0,8345
2016-1-29,Farm 1,3880
2016-1-29,Farm 2,8865
2016-1-30,Farm 0,8869
2016-1-30,Farm 1,6672
2016-1-30,Farm 2,4583
2016-1-31,Farm 0,3164
2016-1-31,Farm 1,6975
2016-1-31,Farm 2,8272
