date,farm_id,weight
2019-12-1,Farm 0,7678
2019-12-1,Farm 1,6986
2019-12-1,Farm 2,7874
2019-12-2,Farm 0,5562
2019-12-2,Farm 1,5144
2019-12-2,Farm 2,3134
2019-12-3,Farm 0,6408
2019-12-3,Farm 1,8445
2019-12-3,Farm 2,4495
2019-12-4,Farm 0,4588
2019-12-4,Farm 1,3112
2019-12-4,Farm 2,8256
2019-12-5,Farm 0,3288
2019-12-5,Farm 1,7004
2019-12-5,Farm 2,6955
2019-12-6,Farm 0,6848
2019-12-6,Farm 1,5578
2019-12-6,Farm 2,7043
2019-12-7,Farm 0,4949
2019-12-7,Farm 1,4289
2019-12-7,Farm 2,6338
2019-12-8,Farm 0,6057
2019-12-8,Farm 1,6128
2019-12-8,Farm 2,8848
2019-12-9,Farm 0,5041
2019-12-9,Farm 1,8010
2019-12-9,Farm 2,3255
2019-12-10,Farm 0,3800
2019-12-10,Farm 1,8087
2019-12-10,Farm 2,7741
2019-12-11,Farm 0,8904
2019-12-11,Farm 1,7965
2019-12-11,Farm 2,8055
2019-12-12,Farm 0,8364
2019-12-12,Farm 1,6380
2019-12-12,Farm 2,6078
2019-12-13,Farm 0,6845
2019-12-13,Farm 1,4810
2019-12-13,Farm 2,4541
2019-12-14,Farm 0,4721
2019-12-14,Farm 1,5545
2019-12-14,Farm 2,5780
2019-12-15,Farm 0,7665
2019-12-15,Farm 1,3674
2019-12-15,Farm 2,5982
2019-12-16,Farm 0,5018
2019-12-16,Farm 1,7566
2019-12-16,Farm 2,8887
2019-12-17,Farm 0,4659
2019-12-17,Farm 1,6416
2019-12-17,Farm 2,6786
2019-12-18,Farm 0,5594
2019-12-18,Farm 1,6106
2019-12-18,Farm 2,5278
2019-12-19,Farm 0,5219
2019-12-19,Farm 1,8238
2019-12-19,Farm 2,7758
2019-12-20,Farm 0,4942
2019-12-20,Farm 1,6222
2019-12-20,Farm 2,5964
2019-12-21,Farm 0,6663
2019-12-21,Farm 1,3050
2019-12-21,Farm 2,8538
2019-12-22,Farm 0,6069
2019-12-22,Farm 1,3992
2019-12-22,Farm 2,5345
2019-12-23,Farm 0,3611
2019-12-23,Farm 1,5302
2019-12-23,Farm 2,7690
2019-12-24,Farm 0,6396
2019-12-24,Farm 1,3874
2019-12-24,Farm 2,7678
2019-12-25,Farm 0,8046
2019-12-25,Farm 1,8441
2019-12-25,Farm 2,8236
2019-12-26,Farm 0,8762
2019-12-26,Farm 1,8366
2019-12-26,Farm 2,7295
2019-12-27,Farm 0,8223
2019-12-27,Farm 1,4295
2019-12-27,Farm 2,6986
2019-12-28,Farm 0,4107
2019-12-28,Farm 1,6178
2019-12-28,Farm 2,4256
2019-12-29,Farm 0,5538
2019-12-29,Farm 1,3221
2019-12-29,Farm 2,3503
2019-12-30,Farm 0,6020
2019-12-30,Farm 1,7476
2019-12-30,Farm 2,7937
2019-12-31,Farm 0,8125
2019-12-31,Farm 1,8004
2019-12-31,Farm 2,6536
