date,farm_id,weight
2016-2-1,Farm 0,4454
2016-2-1,Farm 1,7548
2016-2-1,Farm 2,8641
2016-2-2,Farm 0,4194
2016-2-2,Farm 1,6687
2016-2-2,Farm 2,4621
2016-2-3,Farm 0,3775
2016-2-3,Farm 1,6684
2016-2-3,Farm 2,7029
2016-2-4,Farm 0,8471
2016-2-4,Farm 1,4396
2016-2-4,Farm 2,4244
2016-2-5,Farm 0,7953
2016-2-5,Farm 1,4851
2016-2-5,Farm 2,3055
2016-2-6,Farm 0,8820
2016-2-6,Farm 1,4565
2016-2-6,Farm 2,8499
2016-2-7,Farm 0,3126
2016-2-7,Farm 1,3281
2016-2-7,Farm 2,6995
2016-2-8,Farm 0,7871
2016-2-8,Farm 1,8650
2016-2-8,Farm 2,5420
2016-2-9,Farm 0,4548
2016-2-9,Farm 1,3854
2016-2-9,Farm 2,4159
2016-2-10,Farm 0,3534
2016-2-10,Farm 1,6066
2016-2-10,Farm 2,3958
2016-2-11,Farm 0,3484
2016-2-11,Farm 1,3415
2016-2-11,Farm 2,8588
2016-2-12,Farm 0,4528
2016-2-12,Farm 1,5990
2016-2-12,Farm 2,8904
2016-2-13,Farm 0,5706
2016-2-13,Farm 1,5045
2016-2-13,Farm 2,7139
2016-2-14,Farm 0,6836
2016-2-14,Farm 1,3632
2016-2-14,Farm 2,8065
2016-2-15,Farm 0,4358
2016-2-15,Farm 1,6043
2016-2-15,Farm 2,6274
2016-2-16,Farm 0,8564
2016-2-16,Farm 1,6542
2016-2-16,Farm 2,3029
2016-2-17,Farm 0,6942
2016-2-17,Farm 1,7858
2016-2-17,Farm 2,6391
2016-2-18,Farm 0,7690
2016-2-18,Farm 1,8401
2016-2-18,Farm 2,8415
2016-2-19,Farm 0,8961
2016-2-19,Farm 1,5517
2016-2-19,Farm 2,7969
2016-2-20,Farm 0,8786
2016-2-20,Farm 1,5452
2016-2-20,Farm 2,8922
2016-2-21,Farm 0,8125
2016-2-21,Farm 1,8715
2016-2-21,Farm 2,8656
2016-2-22,Farm 0,6104
2016-2-22,Farm 1,3846
2016-2-22,Farm 2,6088
2016-2-23,Farm 0,6831
2016-2-23,Farm 1,8804
2016-2-23,Farm 2,3978
2016-2-24,Farm 0,5233
2016-2-24,Farm 1,4582
2016-2-24,Farm 2,7191
2016-2-25,Farm 0,6294
2016-2-25,Farm 1,6173
2016-2-25,Farm 2,7712
2016-2-26,Farm 0,7438
2016-2-26,Farm 1,8297
2016-2-26,Farm 2,5586
2016-2-27,Farm 0,4589
2016-2-27,Farm 1,5970
2016-2-27,Farm 2,4785
2016-2-28,Farm 0,4175
2016-2-28,Farm 1,4828
2016-2-28,Farm 2,4145
