date,farm_id,weight
2016-5-1,Farm 0,7073
2016-5-1,Farm 1,7362
2016-5-1,Farm 2,3525
2016-5-2,Farm 0,6521
2016-5-2,Farm 1,6887
2016-5-2,Farm 2,5246
2016-5-3,Farm 0,7457
2016-5-3,Farm 1,4710
2016-5-3,Farm 2,6131
2016-5-4,Farm 0,6396
2016-5-4,Farm 1,7269
2016-5-4,Farm 2,3473
2016-5-5,Farm 0,7140
2016-5-5,Farm 1,3408
2016-5-5,Farm 2,8787
2016-5-6,Farm 0,8127
2016-5-6,Farm 1,4311
2016-5-6,Farm 2,5855
2016-5-7,Farm 0,8412
2016-5-7,Farm 1,3749
2016-5-7,Farm 2,6871
2016-5-8,Farm 0,8334
2016-5-8,Farm 1,6597
2016-5-8,Farm 2,4730
2016-5-9,Farm 0,8667
2016-5-9,Farm 1,4753
2016-5-9,Farm 2,4847
2016-5-10,Farm 0,4994
2016-5-10,Farm 1,8870
2016-5-10,Farm 2,8992
2016-5-11,Farm 0,3009
2016-5-11,Farm 1,7232
2016-5-11,Farm 2,7478
2016-5-12,Farm 0,4715
2016-5-12,Farm 1,4833
2016-5-12,Farm 2,8793
2016-5-13,Farm 0,3115
2016-5-13,Farm 1,7291
2016-5-13,Farm 2,3490
2016-5-14,Farm 0,4007
2016-5-14,Farm 1,5513
2016-5-14,Farm 2,8247
2016-5-15,Farm 0,5375
2016-5-15,Farm 1,7225
2016-5-15,Farm 2,5653
2016-5-16,Farm 0,8363
2016-5-16,Farm 1,4349
2016-5-16,Farm 2,3976
2016-5-17,Farm 0,7701
2016-5-17,Farm 1,8877
2016-5-17,Farm 2,8384
2016-5-18,Farm 0,5330
2016-5-18,Farm 1,3824
2016-5-18,Farm 2,8751
2016-5-19,Farm 0,6371
2016-5-19,Farm 1,4831
2016-5-19,Farm 2,8076
2016-5-20,Farm 0,7907
2016-5-20,Farm 1,4740
2016-5-20,Farm 2,8809
2016-5-21,Farm 0,7874
2016-5-21,Farm 1,6291
2016-5-21,Farm 2,5644
2016-5-22,Farm 0,4478
2016-5-22,Farm 1,7938
2016-5-22,Farm 2,5763
2016-5-23,Farm 0,4895
2016-5-23,Farm 1,6408
2016-5-23,Farm 2,6442
2016-5-24,Farm 0,7007
2016-5-24,Farm 1,5830
2016-5-24,Farm 2,4929
2016-5-25,Farm 0,3848
2016-5-25,Farm 1,3839
2016-5-25,Farm 2,7850
2016-5-26,Farm 0,4302
2016-5-26,Farm 1,7216
2016-5-26,Farm 2,4270
2016-5-27,Farm 0,5618
2016-5-27,Farm 1,7665
2016-5-27,Farm 2,7360
2016-5-28,Farm 0,3150
2016-5-28,Farm 1,5073
2016-5-28,Farm 2,8335
2016-5-29,Farm 0,3188
2016-5-29,Farm 1,8484
2016-5-29,Farm 2,3562
2016-5-30,Farm 0,5180
2016-5-30,Farm 1,7079
2016-5-30,Farm 2,8187
2016-5-31,Farm 0,6082
2016-5-31,Farm 1,3633
2016-5-31,Farm 2,4318
