date,farm_id,weight
2021-12-1,Farm 118,13807
2021-12-1,Farm 119,14087
2021-12-1,Farm 120,9408
2021-12-1,Farm 121,4261
2021-12-1,Farm 122,7390
2021-12-2,Farm 118,9726
2021-12-2,X1X6L5,13181
O05R72,Farm 120,16617
2021-12-2,Farm 121,7575
2021-12-2,Farm 122,8Q67TS
2021-12-3,Farm 118,11395
2021-12-3,Farm 119,8312
2021-12-3,Farm 120,2GAU90
2021-12-3,Farm 121,8457
2021-12-3,RG9JEI,16731
2021-12-4,Farm 118,12540
2021-12-4,Farm 119,13219
2021-12-4,Farm 120,4308
2021-12-4,Farm 121,12555
CZZIT5,Farm 122,11323
2021-12-5,Farm 118,8538
2021-12-5,Farm 119,AUX487
2021-12-5,Farm 120,14986
2021-12-5,Farm 121,16687
2021-12-5,Farm 122,4962
2021-12-6,Farm 118,2463
2021-12-6,Farm 119,10522
2021-12-6,Farm 120,6023
2021-12-6,Farm 121,7494
2021-12-6,Farm 122,15618
2021-12-7,Farm 118,13043
2021-12-7,Farm 119,9D8QIB
2021-12-7,Farm 120,17530
2021-12-7,Farm 121,9110
2021-12-7,Farm 122,8342
2021-12-8,Farm 118,3355
2021-12-8,Farm 119,10853
2021-12-8,Farm 120,10890
2021-12-8,Farm 121,7799
2021-12-8,Farm 122,LUT7LY
4YAYDA,Farm 118,17034
2021-12-9,Farm 119,8591
2021-12-9,Farm 120,4338
2021-12-9,Farm 121,7751
2021-12-9,P9QRMV,3820
2021-12-10,Farm 118,0H0Y6B
2021-12-10,Farm 119,DEIGHR
2021-12-10,Farm 120,3582
2021-12-10,Farm 121,15791
2021-12-10,Farm 122,7258
2021-12-11,Farm 118,14866
2021-12-11,Farm 119,17428
2021-12-11,Farm 120,9089
2021-12-11,Farm 121,5761
2021-12-11,Farm 122,10861
2021-12-12,Farm 118,6183
2021-12-12,Farm 119,8737
2021-12-12,Farm 120,7585
2021-12-12,P3ACB7,9434
2021-12-12,Farm 122,5071
2021-12-13,Farm 118,8650
4O7FT4,Farm 119,14487
2021-12-13,Farm 120,14491
2021-12-13,Farm 121,8558
2021-12-13,Farm 122,2547
2021-12-14,Farm 118,9726
2021-12-14,Farm 119,6186
2021-12-14,Farm 120,12838
2021-12-14,Farm 121,15073
2021-12-14,Farm 122,11996
2021-12-15,Farm 118,8350
2021-12-15,Farm 119,11551
2021-12-15,Farm 120,4845
2021-12-15,Farm 121,8112
2021-12-15,Farm 122,7056
HCRPG5,Farm 118,2572
2021-12-16,Farm 119,2277
2021-12-16,Farm 120,10954
2021-12-16,DA08Z1,12605
2021-12-16,Farm 122,2093
2021-12-17,Farm 118,10571
2021-12-17,Farm 119,BHM3P1
2021-12-17,JVMFZP,8371
2021-12-17,Farm 121,4009
2021-12-17,Farm 122,5550
2021-12-18,Farm 118,10398
2021-12-18,Farm 119,7944
2021-12-18,Farm 120,AUJ2GD
2021-12-18,Farm 121,14439
2021-12-18,Farm 122,15582
2021-12-19,Farm 118,14903
2021-12-19,Farm 119,14464
2021-12-19,Farm 120,12102
2021-12-19,Farm 121,2229
2021-12-19,65Y9OO,17632
2021-12-20,Farm 118,16050
2021-12-20,Farm 119,2035
2021-12-20,Farm 120,13927
2021-12-20,Farm 121,2467
2021-12-20,Farm 122,5227
2021-12-21,Farm 118,16232
2021-12-21,Farm 119,2082
2021-12-21,Farm 120,14654
2021-12-21,Farm 121,5535
2021-12-21,Farm 122,5924
2021-12-22,Farm 118,15645
2021-12-22,Farm 119,17510
2021-12-22,QWDSQD,9560
2021-12-22,Farm 121,15854
2021-12-22,OV2Z18,8909
2021-12-23,Farm 118,7584
2021-12-23,Farm 119,12991
2021-12-23,Farm 120,5988
2021-12-23,Farm 121,5654
WNJQNW,Farm 122,4532
AW9FEW,Farm 118,13692
2021-12-24,Farm 119,5359
2021-12-24,Farm 120,6968
2021-12-24,Farm 121,7517
2021-12-24,Farm 122,2125
2021-12-25,Farm 118,7148
2021-12-25,Farm 119,3697
2021-12-25,Farm 120,5526
2021-12-25,Farm 121,7639
2021-12-25,Farm 122,10278
2021-12-26,Farm 118,14099
2021-12-26,Farm 119,6855
2021-12-26,Farm 120,10121
2021-12-26,Farm 121,4783
2021-12-26,Farm 122,15007
2021-12-27,Farm 118,15456
2021-12-27,Farm 119,13280
2021-12-27,Farm 120,9783
2021-12-27,Farm 121,2473
2021-12-27,Farm 122,15932
2021-12-28,Farm 118,15675
2021-12-28,Farm 119,9636
2021-12-28,Farm 120,FRMCSN
2021-12-28,Farm 121,2698
2021-12-28,Farm 122,JAVJ44
2021-12-29,Farm 118,13824
2021-12-29,Farm 119,3072
2021-12-29,EQE8SI,16427
2021-12-29,Farm 121,7540
2021-12-29,ZF3AZK,10216
2021-12-30,Farm 118,9705
2021-12-30,Farm 119,15332
2021-12-30,Farm 120,12596
2021-12-30,Farm 121,15387
2021-12-30,Farm 122,8221
2021-12-31,Farm 118,10851
2021-12-31,Farm 119,NRW1L0
2021-12-31,Farm 120,7817
2021-12-31,Farm 121,E4CL44
2021-12-31,Farm 122,5129
