date,farm_id,weight
2015-7-1,Farm 0,4872
2015-7-1,Farm 1,8046
2015-7-1,Farm 2,8706
2015-7-2,Farm 0,7821
2015-7-2,Farm 1,5583
2015-7-2,Farm 2,5077
2015-7-3,Farm 0,3628
2015-7-3,Farm 1,8053
2015-7-3,Farm 2,3328
2015-7-4,Farm 0,3443
2015-7-4,Farm 1,5364
2015-7-4,Farm 2,7783
2015-7-5,Farm 0,7548
2015-7-5,Farm 1,6184
2015-7-5,Farm 2,8179
2015-7-6,Farm 0,4973
2015-7-6,Farm 1,6939
2015-7-6,Farm 2,6832
2015-7-7,Farm 0,5225
2015-7-7,Farm 1,3722
2015-7-7,Farm 2,3175
2015-7-8,Farm 0,5817
2015-7-8,Farm 1,7212
2015-7-8,Farm 2,4462
2015-7-9,Farm 0,7200
2015-7-9,Farm 1,4957
2015-7-9,Farm 2,7247
2015-7-10,Farm 0,8334
2015-7-10,Farm 1,5246
2015-7-10,Farm 2,6910
2015-7-11,Farm 0,8605
2015-7-11,Farm 1,6938
2015-7-11,Farm 2,4391
2015-7-12,Farm 0,3784
2015-7-12,Farm 1,3917
2015-7-12,Farm 2,6208
2015-7-13,Farm 0,3636
2015-7-13,Farm 1,8670
2015-7-13,Farm 2,8638
2015-7-14,Farm 0,3814
2015-7-14,Farm 1,4542
2015-7-14,Farm 2,8525
2015-7-15,Farm 0,8746
2015-7-15,Farm 1,3985
2015-7-15,Farm 2,6674
2015-7-16,Farm 0,7624
2015-7-16,Farm 1,4484
2015-7-16,Farm 2,3129
2015-7-17,Farm 0,3289
2015-7-17,Farm 1,5950
2015-7-17,Farm 2,6222
2015-7-18,Farm 0,5912
2015-7-18,Farm 1,4248
2015-7-18,Farm 2,5914
2015-7-19,Farm 0,6426
2015-7-19,Farm 1,8245
2015-7-19,Farm 2,5545
2015-7-20,Farm 0,4168
2015-7-20,Farm 1,3663
2015-7-20,Farm 2,3183
2015-7-21,Farm 0,6007
2015-7-21,Farm 1,7208
2015-7-21,Farm 2,5059
2015-7-22,Farm 0,5370
2015-7-22,Farm 1,4927
2015-7-22,Farm 2,8337
2015-7-23,Farm 0,3953
2015-7-23,Farm 1,7007
2015-7-23,Farm 2,4111
2015-7-24,Farm 0,6885
2015-7-24,Farm 1,3378
2015-7-24,Farm 2,3287
2015-7-25,Farm 0,5091
2015-7-25,Farm 1,5029
2015-7-25,Farm 2,4828
2015-7-26,Farm 0,5693
2015-7-26,Farm 1,3530
2015-7-26,Farm 2,4442
2015-7-27,Farm 0,4036
2015-7-27,Farm 1,6854
2015-7-27,Farm 2,7684
2015-7-28,Farm 0,3020
2015-7-28,Farm 1,8442
2015-7-28,Farm 2,3917
2015-7-29,Farm 0,3692
2015-7-29,Farm 1,3267
2015-7-29,Farm 2,7183
2015-7-30,Farm 0,5664
2015-7-30,Farm 1,4380
2015-7-30,Farm 2,7846
2015-7-31,Farm 0,8981
2015-7-31,Farm 1,5798
2015-7-31,Farm 2,7342
