date,farm_id,weight
2018-8-1,Farm 123,-
2018-8-1,Farm 124,-
2018-8-2,Farm 123,2295
2018-8-2,Farm 124,2084
-,Farm 125,2212
2018-8-3,Farm 123,2817
2018-8-3,Farm 124,2824
2018-8-4,Farm 123,2388
2018-8-4,Farm 124,2927
2018-8-4,Farm 125,2783
2018-8-5,-,2493
2018-8-5,Farm 124,2301
2018-8-6,Farm 123,2980
2018-8-6,Farm 124,2969
-,Farm 125,2228
2018-8-7,Farm 123,-
2018-8-7,Farm 124,2858
2018-8-8,Farm 123,2222
2018-8-8,Farm 124,2606
2018-8-8,Farm 125,2844
2018-8-9,Farm 123,-
2018-8-9,Farm 124,2580
2018-8-10,Farm 123,2939
2018-8-10,Farm 124,2052
2018-8-10,-,2436
-,Farm 123,2463
2018-8-11,Farm 124,2687
2018-8-12,Farm 123,2182
2018-8-12,Farm 124,2595
2018-8-12,Farm 125,2799
-,Farm 123,2528
2018-8-13,Farm 124,2754
2018-8-14,Farm 123,2169
-,Farm 124,2948
2018-8-14,Farm 125,2215
2018-8-15,Farm 123,2808
2018-8-15,Farm 124,2943
2018-8-16,Farm 123,2634
2018-8-16,Farm 124,2150
2018-8-16,Farm 125,2541
2018-8-17,Farm 123,2932
2018-8-17,-,2182
2018-8-18,Farm 123,2858
2018-8-18,Farm 124,2174
2018-8-18,Farm 125,2562
2018-8-19,Farm 123,2636
2018-8-19,Farm 124,2585
2018-8-20,Farm 123,2628
2018-8-20,Farm 124,2556
2018-8-20,Farm 125,2298
2018-8-21,Farm 123,2813
2018-8-21,Farm 124,2357
2018-8-22,Farm 123,2325
2018-8-22,Farm 124,2785
2018-8-22,Farm 125,2507
2018-8-23,Farm 123,2778
2018-8-23,Farm 124,2491
-,Farm 123,2419
2018-8-24,Farm 124,2865
2018-8-24,Farm 125,2233
2018-8-25,Farm 123,2479
2018-8-25,Farm 124,2543
2018-8-26,Farm 123,2788
2018-8-26,Farm 124,2262
2018-8-26,Farm 125,2320
2018-8-27,Farm 123,2846
2018-8-27,Farm 124,2103
2018-8-28,-,2142
2018-8-28,Farm 124,2523
2018-8-28,Farm 125,2921
-,Farm 123,2640
2018-8-29,Farm 124,2745
2018-8-30,Farm 123,2811
2018-8-30,Farm 124,2831
2018-8-30,Farm 125,2836
2018-8-31,Farm 123,2839
2018-8-31,Farm 124,-
