date,farm_id,weight
2018-5-1,Farm 123,2369
2018-5-1,Farm 124,2880
2018-5-2,Farm 123,-
2018-5-2,Farm 124,2471
2018-5-2,Farm 125,2744
2018-5-3,Farm 123,-
2018-5-3,Farm 124,2477
2018-5-4,Farm 123,2028
-,Farm 124,2133
-,Farm 125,2538
2018-5-5,Farm 123,2487
2018-5-5,Farm 124,2563
-,Farm 123,2355
2018-5-6,Farm 124,2304
-,Farm 125,2410
2018-5-7,Farm 123,2158
2018-5-7,Farm 124,2878
2018-5-8,-,2391
-,Farm 124,2867
2018-5-8,Farm 125,2901
2018-5-9,Farm 123,2269
2018-5-9,Farm 124,2387
2018-5-10,Farm 123,2213
2018-5-10,Farm 124,2196
2018-5-10,Farm 125,2434
2018-5-11,Farm 123,2325
2018-5-11,Farm 124,2813
2018-5-12,Farm 123,2278
2018-5-12,Farm 124,2916
2018-5-12,Farm 125,2855
-,Farm 123,2455
2018-5-13,Farm 124,2830
2018-5-14,Farm 123,2019
2018-5-14,Farm 124,2346
2018-5-14,Farm 125,2038
2018-5-15,Farm 123,2413
2018-5-15,Farm 124,2693
2018-5-16,Farm 123,2679
-,Farm 124,2993
-,Farm 125,2650
2018-5-17,Farm 123,2607
-,Farm 124,2510
2018-5-18,Farm 123,2442
2018-5-18,Farm 124,2695
2018-5-18,Farm 125,2367
-,Farm 123,2388
2018-5-19,Farm 124,-
2018-5-20,Farm 123,2593
2018-5-20,Farm 124,2641
2018-5-20,-,2837
2018-5-21,Farm 123,2652
2018-5-21,Farm 124,2200
2018-5-22,-,2341
2018-5-22,Farm 124,2434
2018-5-22,Farm 125,2511
2018-5-23,Farm 123,2068
2018-5-23,Farm 124,2084
2018-5-24,Farm 123,2042
2018-5-24,Farm 124,2156
2018-5-24,Farm 125,2258
2018-5-25,Farm 123,2715
2018-5-25,Farm 124,2533
2018-5-26,Farm 123,2544
2018-5-26,Farm 124,2137
2018-5-26,Farm 125,2744
2018-5-27,Farm 123,2362
2018-5-27,-,2834
2018-5-28,Farm 123,2143
2018-5-28,Farm 124,2043
2018-5-28,-,2563
2018-5-29,-,2915
2018-5-29,Farm 124,2887
2018-5-30,Farm 123,2746
2018-5-30,Farm 124,2924
2018-5-30,Farm 125,2133
2018-5-31,Farm 123,2546
2018-5-31,Farm 124,2802
