date,farm_id,weight
2018-10-1,-,2005
2018-10-1,Farm 124,2446
2018-10-2,Farm 123,2758
2018-10-2,Farm 124,2849
2018-10-2,Farm 125,2676
2018-10-3,Farm 123,2887
2018-10-3,Farm 124,2503
2018-10-4,Farm 123,2675
2018-10-4,Farm 124,2669
2018-10-4,Farm 125,2905
2018-10-5,Farm 123,2204
2018-10-5,Farm 124,2723
2018-10-6,Farm 123,2691
-,Farm 124,2098
2018-10-6,Farm 125,2358
-,Farm 123,2190
2018-10-7,Farm 124,2267
2018-10-8,Farm 123,2155
2018-10-8,Farm 124,2102
2018-10-8,Farm 125,2558
2018-10-9,Farm 123,2836
2018-10-9,Farm 124,2069
2018-10-10,Farm 123,2565
2018-10-10,Farm 124,2852
2018-10-10,Farm 125,2320
2018-10-11,Farm 123,2395
2018-10-11,Farm 124,2608
2018-10-12,Farm 123,2762
2018-10-12,Farm 124,2916
2018-10-12,Farm 125,2444
2018-10-13,Farm 123,2871
2018-10-13,Farm 124,2370
2018-10-14,Farm 123,2734
2018-10-14,Farm 124,2158
2018-10-14,Farm 125,2124
2018-10-15,Farm 123,2014
2018-10-15,Farm 124,2289
2018-10-16,Farm 123,2826
2018-10-16,Farm 124,2690
2018-10-16,Farm 125,2070
2018-10-17,Farm 123,2768
2018-10-17,Farm 124,2311
2018-10-18,Farm 123,2902
2018-10-18,Farm 124,2614
2018-10-18,Farm 125,2901
2018-10-19,Farm 123,2909
2018-10-19,Farm 124,2494
2018-10-20,Farm 123,2157
2018-10-20,Farm 124,-
2018-10-20,Farm 125,2527
-,Farm 123,2795
2018-10-21,Farm 124,2881
2018-10-22,Farm 123,2202
2018-10-22,Farm 124,2732
2018-10-22,Farm 125,2156
2018-10-23,Farm 123,2121
2018-10-23,Farm 124,-
2018-10-24,Farm 123,2601
2018-10-24,Farm 124,-
2018-10-24,Farm 125,2346
2018-10-25,Farm 123,2733
-,Farm 124,2779
2018-10-26,Farm 123,2563
2018-10-26,Farm 124,2018
2018-10-26,Farm 125,2408
2018-10-27,Farm 123,2301
2018-10-27,Farm 124,2028
2018-10-28,Farm 123,2478
2018-10-28,Farm 124,2885
2018-10-28,-,2642
2018-10-29,Farm 123,2731
2018-10-29,Farm 124,2707
2018-10-30,Farm 123,2153
2018-10-30,Farm 124,2839
2018-10-30,Farm 125,2813
2018-10-31,Farm 123,2577
2018-10-31,Farm 124,2122
