date,farm_id,weight
2015-9-1,Farm 123,2591
2015-9-1,Farm 124,2258
2015-9-2,Farm 123,2418
2015-9-2,Farm 124,2277
2015-9-2,Farm 125,9314
2015-9-3,Farm 123,2345
2015-9-3,-,2061
2015-9-4,Farm 123,2652
2015-9-4,Farm 124,2139
2015-9-4,Farm 125,9421
-,Farm 123,2733
2015-9-5,Farm 124,2938
2015-9-6,Farm 123,2654
2015-9-6,Farm 124,2278
2015-9-6,Farm 125,9351
2015-9-7,Farm 123,2853
2015-9-7,-,2929
-,Farm 123,2257
2015-9-8,Farm 124,2307
2015-9-8,Farm 125,-
-,Farm 123,2361
2015-9-9,Farm 124,2829
2015-9-10,-,2989
2015-9-10,Farm 124,2683
2015-9-10,Farm 125,9352
2015-9-11,Farm 123,2641
2015-9-11,Farm 124,2401
2015-9-12,Farm 123,2565
2015-9-12,Farm 124,2623
2015-9-12,Farm 125,9546
2015-9-13,Farm 123,2080
2015-9-13,Farm 124,2818
2015-9-14,Farm 123,2776
2015-9-14,Farm 124,2877
2015-9-14,Farm 125,9563
2015-9-15,Farm 123,2559
2015-9-15,Farm 124,2373
2015-9-16,Farm 123,2078
2015-9-16,-,2545
2015-9-16,-,9352
2015-9-17,Farm 123,2764
2015-9-17,-,2656
-,Farm 123,2770
2015-9-18,Farm 124,2761
2015-9-18,Farm 125,9462
2015-9-19,Farm 123,2500
2015-9-19,Farm 124,2338
2015-9-20,Farm 123,2229
2015-9-20,Farm 124,2554
2015-9-20,Farm 125,9642
2015-9-21,-,2447
2015-9-21,Farm 124,2213
2015-9-22,Farm 123,2890
2015-9-22,Farm 124,2472
2015-9-22,Farm 125,9562
2015-9-23,Farm 123,2906
2015-9-23,Farm 124,2609
2015-9-24,Farm 123,2401
2015-9-24,-,2401
2015-9-24,Farm 125,9235
2015-9-25,Farm 123,2277
2015-9-25,Farm 124,2578
2015-9-26,Farm 123,2471
-,Farm 124,2602
2015-9-26,Farm 125,9543
2015-9-27,Farm 123,2269
2015-9-27,Farm 124,2207
2015-9-28,Farm 123,2349
2015-9-28,Farm 124,2855
2015-9-28,Farm 125,9546
2015-9-29,Farm 123,2419
2015-9-29,Farm 124,2825
2015-9-30,Farm 123,2313
2015-9-30,Farm 124,2423
2015-9-30,Farm 125,-
