date,farm_id,weight
2015-8-1,Farm 123,-
2015-8-1,Farm 124,-
2015-8-2,Farm 123,2513
2015-8-2,Farm 124,2395
-,Farm 125,9421
2015-8-3,Farm 123,2898
2015-8-3,Farm 124,2983
2015-8-4,Farm 123,2905
2015-8-4,Farm 124,2989
2015-8-4,Farm 125,9288
2015-8-5,-,2343
2015-8-5,Farm 124,2930
2015-8-6,Farm 123,2897
2015-8-6,Farm 124,2348
-,Farm 125,9241
2015-8-7,Farm 123,-
2015-8-7,Farm 124,2915
2015-8-8,Farm 123,2265
2015-8-8,Farm 124,2830
2015-8-8,Farm 125,9341
2015-8-9,Farm 123,-
2015-8-9,Farm 124,2849
2015-8-10,Farm 123,2309
2015-8-10,Farm 124,2947
2015-8-10,-,9532
-,Farm 123,2910
2015-8-11,Farm 124,2110
2015-8-12,Farm 123,2639
2015-8-12,Farm 124,2812
2015-8-12,Farm 125,9431
-,Farm 123,2263
2015-8-13,Farm 124,2532
2015-8-14,Farm 123,2812
-,Farm 124,2188
2015-8-14,Farm 125,9357
2015-8-15,Farm 123,2214
2015-8-15,Farm 124,2030
2015-8-16,Farm 123,2718
2015-8-16,Farm 124,2492
2015-8-16,Farm 125,9653
2015-8-17,Farm 123,2047
2015-8-17,-,2771
2015-8-18,Farm 123,2735
2015-8-18,Farm 124,2409
2015-8-18,Farm 125,9467
2015-8-19,Farm 123,2655
2015-8-19,Farm 124,2461
2015-8-20,Farm 123,2738
2015-8-20,Farm 124,2326
2015-8-20,Farm 125,9325
2015-8-21,Farm 123,2569
2015-8-21,Farm 124,2601
2015-8-22,Farm 123,2704
2015-8-22,Farm 124,2507
2015-8-22,Farm 125,9423
2015-8-23,Farm 123,2525
2015-8-23,Farm 124,2070
-,Farm 123,2281
2015-8-24,Farm 124,2889
2015-8-24,Farm 125,9924
2015-8-25,Farm 123,2885
2015-8-25,Farm 124,2512
2015-8-26,Farm 123,2358
2015-8-26,Farm 124,2384
2015-8-26,Farm 125,9341
2015-8-27,Farm 123,2354
2015-8-27,Farm 124,2075
2015-8-28,-,2056
2015-8-28,Farm 124,2535
2015-8-28,Farm 125,9342
-,Farm 123,2958
2015-8-29,Farm 124,2272
2015-8-30,Farm 123,2021
2015-8-30,Farm 124,2628
2015-8-30,Farm 125,9102
2015-8-31,Farm 123,2944
2015-8-31,Farm 124,-
