date,farm_id,weight
2015-11-1,Farm 123,2804
2015-11-1,Farm 124,2042
2015-11-2,Farm 123,2323
2015-11-2,-,2481
2015-11-2,Farm 125,9721
2015-11-3,Farm 123,2118
2015-11-3,Farm 124,2859
2015-11-4,Farm 123,2523
2015-11-4,Farm 124,2629
2015-11-4,Farm 125,9372
2015-11-5,Farm 123,2301
2015-11-5,Farm 124,2177
-,Farm 123,2816
2015-11-6,Farm 124,2709
2015-11-6,Farm 125,9732
2015-11-7,Farm 123,2491
2015-11-7,Farm 124,2310
2015-11-8,Farm 123,2175
2015-11-8,Farm 124,2362
2015-11-8,Farm 125,-
2015-11-9,Farm 123,-
2015-11-9,Farm 124,2554
2015-11-10,Farm 123,2015
2015-11-10,Farm 124,2201
2015-11-10,Farm 125,9345
2015-11-11,Farm 123,2534
2015-11-11,Farm 124,2032
2015-11-12,Farm 123,-
2015-11-12,Farm 124,2323
2015-11-12,Farm 125,9721
2015-11-13,Farm 123,2158
2015-11-13,Farm 124,2172
2015-11-14,Farm 123,2420
2015-11-14,Farm 124,2765
-,Farm 125,9354
2015-11-15,Farm 123,-
2015-11-15,Farm 124,2473
2015-11-16,Farm 123,2850
2015-11-16,Farm 124,2119
2015-11-16,Farm 125,9345
2015-11-17,-,2015
2015-11-17,Farm 124,2035
2015-11-18,Farm 123,2453
2015-11-18,Farm 124,2542
2015-11-18,Farm 125,9452
2015-11-19,Farm 123,2251
2015-11-19,Farm 124,2737
2015-11-20,Farm 123,-
2015-11-20,Farm 124,2959
2015-11-20,Farm 125,9753
2015-11-21,Farm 123,2383
2015-11-21,Farm 124,2417
-,Farm 123,2542
2015-11-22,Farm 124,-
2015-11-22,Farm 125,9465
2015-11-23,Farm 123,2289
2015-11-23,Farm 124,2720
2015-11-24,Farm 123,2350
2015-11-24,Farm 124,2128
2015-11-24,Farm 125,9373
2015-11-25,Farm 123,2596
2015-11-25,Farm 124,2223
-,Farm 123,2406
2015-11-26,Farm 124,2355
2015-11-26,Farm 125,9456
2015-11-27,Farm 123,2326
2015-11-27,Farm 124,2459
2015-11-28,Farm 123,2104
2015-11-28,Farm 124,2653
2015-11-28,Farm 125,9353
2015-11-29,Farm 123,2571
2015-11-29,Farm 124,2583
2015-11-30,Farm 123,2268
2015-11-30,Farm 124,2695
2015-11-30,Farm 125,9342
