date,farm_id,weight
2021-1-1,Farm 18,16888
2021-1-1,Farm 19,7567
2021-1-1,Farm 20,11843
2021-1-1,Farm 21,7905
2021-1-1,Farm 22,11879
2021-1-1,Farm 23,3415
2021-1-1,Farm 25,4628
2021-1-1,Farm 26,17720
2021-1-1,Farm 27,6942
2021-1-1,Farm 28,8972
2021-1-1,Farm 30,11321
2021-1-1,Farm 31,3023
2021-1-1,Farm 32,3405
2021-1-1,Farm 33,11617
2021-1-1,Farm 34,2701
2021-1-1,Farm 35,14322
2021-1-1,Farm 37,14247
2021-1-1,Farm 38,15956
2021-1-1,Farm 39,15460
2021-1-1,Farm 40,5293
2021-1-1,Farm 41,14524
2021-1-1,Farm 42,5305
2021-1-1,Farm 43,11706
2021-1-1,Farm 45,3092
2021-1-1,Farm 46,16828
2021-1-1,Farm 47,3193
2021-1-1,Farm 48,7928
2021-1-1,Farm 50,7591
2021-1-1,Farm 51,16090
2021-1-1,Farm 52,6810
2021-1-1,Farm 53,4499
2021-1-1,Farm 54,6926
2021-1-1,Farm 55,3166
2021-1-1,Farm 57,12486
2021-1-1,Farm 58,15375
2021-1-1,Farm 59,10550
2021-1-1,Farm 60,7995
2021-1-1,Farm 61,11411
2021-1-1,Farm 62,3273
2021-1-1,Farm 63,3225
2021-1-1,Farm 64,7517
2021-1-1,Farm 65,7931
2021-1-1,Farm 67,14419
2021-1-1,Farm 68,6523
2021-1-1,Farm 69,14737
2021-1-1,Farm 70,10159
2021-1-1,Farm 71,2674
2021-1-1,Farm 72,16119
2021-1-1,Farm 73,14137
2021-1-1,Farm 74,7754
2021-1-1,Farm 75,17304
2021-1-1,Farm 76,15883
2021-1-1,Farm 77,17276
2021-1-1,Farm 78,13340
2021-1-1,Farm 80,14424
2021-1-1,Farm 81,4070
2021-1-1,Farm 82,11550
2021-1-1,Farm 83,10584
2021-1-1,Farm 84,13250
2021-1-1,Farm 85,8158
2021-1-1,Farm 86,16838
2021-1-1,Farm 89,4249
2021-1-1,Farm 90,12966
2021-1-1,Farm 91,2486
2021-1-1,Farm 92,6790
2021-1-1,Farm 93,10788
2021-1-1,Farm 94,6835
2021-1-1,Farm 97,11937
2021-1-1,Farm 98,9748
2021-1-1,Farm 99,14937
2021-1-1,Farm 100,14376
2021-1-1,Farm 101,2021
2021-1-1,Farm 102,3844
2021-1-1,Farm 103,13552
2021-1-1,Farm 104,14127
2021-1-1,Farm 106,8181
