date,farm_id,weight
2021-3-1,Farm 18,2000
2021-3-1,Farm 19,14117
2021-3-1,Farm 20,7814
2021-3-1,Farm 21,3592
2021-3-1,Farm 22,8269
2021-3-1,Farm 23,7124
2021-3-1,Farm 25,4252
2021-3-1,Farm 26,9476
2021-3-1,Farm 27,9655
2021-3-1,Farm 28,9394
2021-3-1,Farm 30,16828
2021-3-1,Farm 31,6222
2021-3-1,Farm 32,5570
2021-3-1,Farm 33,5939
2021-3-1,Farm 34,2266
2021-3-1,Farm 35,6067
2021-3-1,Farm 37,2428
2021-3-1,Farm 38,12650
2021-3-1,Farm 39,5150
2021-3-1,Farm 40,4664
2021-3-1,Farm 41,13920
2021-3-1,Farm 42,15583
2021-3-1,Farm 43,16245
2021-3-1,Farm 45,9507
2021-3-1,Farm 46,5251
2021-3-1,Farm 47,13991
2021-3-1,Farm 48,9661
2021-3-1,Farm 50,11878
2021-3-1,Farm 51,6133
2021-3-1,Farm 52,8142
2021-3-1,Farm 53,15788
2021-3-1,Farm 54,17563
2021-3-1,Farm 55,5618
2021-3-1,Farm 57,3151
2021-3-1,Farm 58,3504
2021-3-1,Farm 59,5900
2021-3-1,Farm 60,10997
2021-3-1,Farm 61,3474
2021-3-1,Farm 62,16699
2021-3-1,Farm 63,13341
2021-3-1,Farm 64,12381
2021-3-1,Farm 65,14305
2021-3-1,Farm 67,6399
2021-3-1,Farm 68,13161
2021-3-1,Farm 69,9188
2021-3-1,Farm 70,11139
2021-3-1,Farm 71,2904
2021-3-1,Farm 72,9749
2021-3-1,Farm 73,15375
2021-3-1,Farm 74,11941
2021-3-1,Farm 75,8511
2021-3-1,Farm 76,17604
2021-3-1,Farm 77,5700
2021-3-1,Farm 78,17559
2021-3-1,Farm 80,3604
2021-3-1,Farm 81,8681
2021-3-1,Farm 82,6982
2021-3-1,Farm 83,9382
2021-3-1,Farm 84,11455
2021-3-1,Farm 85,5064
2021-3-1,Farm 86,12022
2021-3-1,Farm 89,13068
2021-3-1,Farm 90,17400
2021-3-1,Farm 91,9391
2021-3-1,Farm 92,10937
2021-3-1,Farm 93,10295
2021-3-1,Farm 94,6431
2021-3-1,Farm 97,7716
2021-3-1,Farm 98,16322
2021-3-1,Farm 99,10268
2021-3-1,Farm 100,16054
2021-3-1,Farm 101,16001
2021-3-1,Farm 102,12137
2021-3-1,Farm 103,8779
2021-3-1,Farm 104,13048
2021-3-1,Farm 106,11163
2021-3-1,Farm 107,4353
2021-3-1,Farm 109,2470
2021-3-1,Farm 110,3864
2021-3-1,Farm 111,11414
2021-3-1,Farm 112,10774
2021-3-1,Farm 115,14189
2021-3-1,Farm 116,8559
2021-3-1,Farm 117,12898
2021-3-2,Farm 18,14218
2021-3-2,Farm 19,15977
2021-3-2,Farm 20,3309
2021-3-2,Farm 21,15867
2021-3-2,Farm 22,7947
2021-3-2,Farm 23,16448
2021-3-2,Farm 24,17215
2021-3-2,Farm 25,2540
2021-3-2,Farm 26,4615
2021-3-2,Farm 27,11223
2021-3-2,Farm 28,17070
2021-3-2,Farm 29,14482
2021-3-2,Farm 30,7274
2021-3-2,Farm 31,15895
2021-3-2,Farm 32,13285
2021-3-2,Farm 33,6352
2021-3-2,Farm 34,3884
2021-3-2,Farm 35,6124
2021-3-2,Farm 36,13396
2021-3-2,Farm 37,4673
2021-3-2,Farm 38,2714
2021-3-2,Farm 39,11223
2021-3-2,Farm 40,9134
2021-3-2,Farm 41,2842
2021-3-2,Farm 42,9143
2021-3-2,Farm 43,4206
2021-3-2,Farm 44,11212
