date,farm_id,weight
2016-4-1,Farm 118,16229
2016-4-1,116HE2,9514
2016-4-1,Farm 120,10044
2016-4-1,Farm 121,10380
2016-4-1,Farm 122,7968
2016-4-2,Farm 118,14884
2016-4-2,Farm 119,11941
2016-4-2,Farm 120,14016
2016-4-2,Farm 121,11770
2016-4-2,Farm 122,11066
2016-4-3,Farm 118,11058
2016-4-3,Farm 119,13104
2016-4-3,Farm 120,12955
2016-4-3,Farm 121,16029
2016-4-3,Farm 122,7455
2016-4-4,Farm 118,15421
2016-4-4,Farm 119,3849
2016-4-4,Farm 120,9103
2016-4-4,Farm 121,9859
2016-4-4,Farm 122,3124
2016-4-5,Farm 118,7669
2016-4-5,Farm 119,15633
2016-4-5,Farm 120,2380
2016-4-5,Farm 121,469WUX
0PRVPO,Farm 122,15835
2016-4-6,Farm 118,16681
2016-4-6,Farm 119,17054
2016-4-6,Farm 120,15194
2016-4-6,Farm 121,2156
2016-4-6,Farm 122,6407
2016-4-7,RWFRP2,10424
2016-4-7,Farm 119,14531
2016-4-7,Farm 120,10005
2016-4-7,Farm 121,15193
8C64XY,Farm 122,15706
2016-4-8,Farm 118,10640
2016-4-8,Farm 119,5148
2016-4-8,Farm 120,16172
2016-4-8,Farm 121,9313
2016-4-8,Farm 122,12229
2016-4-9,Farm 118,5502
2016-4-9,Farm 119,3977
2016-4-9,Farm 120,4761
2016-4-9,Farm 121,17811
2016-4-9,6X4WPY,12720
2016-4-10,Farm 118,13505
2016-4-10,Farm 119,5834
2016-4-10,Farm 120,16636
2016-4-10,Farm 121,17174
2016-4-10,Farm 122,15622
2016-4-11,Farm 118,11627
2016-4-11,Farm 119,12263
2016-4-11,Farm 120,13542
2016-4-11,Farm 121,3449
2016-4-11,Farm 122,15205
2016-4-12,Farm 118,9482
2016-4-12,Farm 119,2687
2016-4-12,Farm 120,12706
2016-4-12,Farm 121,TPWGZR
2016-4-12,Farm 122,8519
2016-4-13,Farm 118,13385
2016-4-13,Farm 119,17725
2016-4-13,Farm 120,3584
2016-4-13,Farm 121,4655
2016-4-13,Farm 122,XPMRSZ
2016-4-14,Farm 118,27BQV1
2016-4-14,Farm 119,17269
2016-4-14,Farm 120,9358
2016-4-14,Farm 121,10235
2016-4-14,Farm 122,5303
2016-4-15,Farm 118,12672
2016-4-15,Farm 119,14148
2016-4-15,Farm 120,17678
2016-4-15,Farm 121,10326
2016-4-15,Farm 122,6968
2016-4-16,Farm 118,16373
2016-4-16,Farm 119,13982
2016-4-16,Farm 120,9654
2016-4-16,Farm 121,10945
2016-4-16,Farm 122,8184
2016-4-17,Farm 118,2661
2016-4-17,Farm 119,15048
2016-4-17,Farm 120,15334
2016-4-17,Farm 121,9726
2016-4-17,Farm 122,9174
2016-4-18,Farm 118,14406
2016-4-18,Farm 119,14305
YQPE5G,Farm 120,17915
2016-4-18,Farm 121,13660
2016-4-18,Farm 122,9ZX890
2016-4-19,Farm 118,4446
2016-4-19,Farm 119,15433
2016-4-19,Farm 120,5632
PQV1E7,Farm 121,10124
2016-4-19,Farm 122,11943
2016-4-20,Farm 118,13568
2016-4-20,Farm 119,8045
2016-4-20,Farm 120,16029
2016-4-20,Farm 121,4598
FOIBZN,Farm 122,17199
2016-4-21,Farm 118,5990
2016-4-21,Farm 119,IH4WZZ
LIRJFX,Farm 120,15078
VVM0CJ,Farm 121,12607
2016-4-21,Farm 122,4592
2016-4-22,Farm 118,3509
2016-4-22,CDFMKC,11239
2016-4-22,Farm 120,5590
2016-4-22,Farm 121,17029
2016-4-22,Farm 122,16423
2016-4-23,Farm 118,4362
2016-4-23,Farm 119,15215
DODT4G,Farm 120,16080
2016-4-23,Farm 121,11343
2016-4-23,Farm 122,13865
2016-4-24,Farm 118,2403
2016-4-24,Farm 119,14469
2016-4-24,Farm 120,13267
2016-4-24,Farm 121,15555
2016-4-24,SXT1YF,12103
2016-4-25,Farm 118,13500
2016-4-25,Farm 119,4101
2016-4-25,Farm 120,U1GXAQ
2016-4-25,Farm 121,15008
2016-4-25,Farm 122,12952
2016-4-26,Farm 118,7784
2016-4-26,Farm 119,7653
2016-4-26,Farm 120,17735
2016-4-26,Farm 121,4771
2016-4-26,Farm 122,16604
2016-4-27,Farm 118,2610
2016-4-27,Farm 119,3410
345H36,Farm 120,12293
2016-4-27,Farm 121,16854
2016-4-27,Farm 122,8427
2016-4-28,Farm 118,13597
2016-4-28,Farm 119,10507
2016-4-28,Farm 120,6222
2016-4-28,Farm 121,12960
2016-4-28,Farm 122,5903
2016-4-29,Farm 118,9085
2016-4-29,Farm 119,8231
NRSK4H,Farm 120,15157
2016-4-29,Farm 121,4245
2016-4-29,Farm 122,4RKY34
2016-4-30,Farm 118,12904
2016-4-30,Farm 119,6623
2016-4-30,Farm 120,14252
2016-4-30,DFUKAH,5456
2016-4-30,Farm 122,4359
