date,farm_id,weight
S1RGVH,Farm 118,17117
2017-10-1,Farm 119,14744
2017-10-1,Farm 120,13058
2017-10-1,Farm 121,16945
2017-10-1,Farm 122,WGVVB7
2017-10-2,8TX1QV,4083
L57Z0C,Farm 119,3611
2017-10-2,Farm 120,KI9CA4
2017-10-2,Farm 121,14581
2017-10-2,Farm 122,8973
2017-10-3,Farm 118,INN747
2017-10-3,Farm 119,3216
2017-10-3,Farm 120,15331
2017-10-3,Farm 121,5971
2017-10-3,Farm 122,10655
U8XT6D,Farm 118,10551
2017-10-4,Farm 119,17908
2017-10-4,S5IH0R,8903
GXIZCC,Farm 121,9284
2017-10-4,Farm 122,7265
2017-10-5,Farm 118,E23CMW
2017-10-5,Farm 119,9236
2017-10-5,Farm 120,15209
2017-10-5,Farm 121,12415
2017-10-5,Farm 122,13294
2017-10-6,Farm 118,9583
2017-10-6,Farm 119,5651
2017-10-6,Farm 120,9906
2017-10-6,Farm 121,14500
2017-10-6,Farm 122,3555
2017-10-7,Farm 118,3195
2017-10-7,Farm 119,14381
2017-10-7,Farm 120,9967
2017-10-7,Farm 121,17308
2017-10-7,Farm 122,12077
2017-10-8,Farm 118,15491
2017-10-8,Farm 119,11209
2017-10-8,Farm 120,9347
2017-10-8,Farm 121,16311
2017-10-8,Farm 122,16519
2017-10-9,Farm 118,6776
2017-10-9,Farm 119,HJYTVO
2017-10-9,Farm 120,3883
2017-10-9,Farm 121,U0H4MO
2017-10-9,Farm 122,6253
2017-10-10,Farm 118,4509
2017-10-10,Farm 119,4374
2017-10-10,Farm 120,JCSCO8
2017-10-10,Farm 121,12266
2017-10-10,Farm 122,12379
2017-10-11,Farm 118,3752
2017-10-11,Farm 119,17952
2017-10-11,Farm 120,8RL9C9
2017-10-11,Farm 121,6394
2017-10-11,Farm 122,8593
2017-10-12,Farm 118,14994
2017-10-12,SUFUD6,5468
2017-10-12,Farm 120,3950
2017-10-12,Farm 121,9245
2017-10-12,Farm 122,12138
2017-10-13,Farm 118,EEGCGD
2017-10-13,Farm 119,17381
2017-10-13,Farm 120,9515
O96F8J,Farm 121,14242
2017-10-13,Farm 122,10373
2017-10-14,Farm 118,11312
2017-10-14,Farm 119,10113
2017-10-14,24T05G,4640
2017-10-14,Farm 121,3703
2017-10-14,Farm 122,15754
2017-10-15,Farm 118,15561
2017-10-15,Farm 119,3726
2017-10-15,Farm 120,13575
2017-10-15,Farm 121,2140
2017-10-15,Farm 122,4301
2017-10-16,Farm 118,12038
2017-10-16,Farm 119,5464
I0STB2,Farm 120,4749
2017-10-16,Farm 121,17759
2017-10-16,Farm 122,3651
2017-10-17,Farm 118,8879
2017-10-17,Farm 119,13869
2017-10-17,Farm 120,15686
2017-10-17,Farm 121,10303
2017-10-17,Farm 122,15667
2017-10-18,1ZZOZJ,15313
2017-10-18,Farm 119,4877
2017-10-18,Farm 120,9719
2017-10-18,Farm 121,GD82GU
2017-10-18,Farm 122,7WIQLC
K7SQ04,Farm 118,17273
2017-10-19,Farm 119,9630
2017-10-19,Farm 120,2523
2017-10-19,Farm 121,3365
2017-10-19,Farm 122,8514
2017-10-20,Farm 118,11028
2017-10-20,Farm 119,8406
2017-10-20,Farm 120,14429
2017-10-20,Farm 121,0S3KNB
2017-10-20,Farm 122,10123
2017-10-21,Farm 118,4668
2017-10-21,Farm 119,10281
2017-10-21,Farm 120,3831
2017-10-21,Farm 121,13088
2017-10-21,Farm 122,2062
2017-10-22,Farm 118,6597
2017-10-22,Farm 119,12934
2017-10-22,Farm 120,RS3T86
2017-10-22,Farm 121,4502
2017-10-22,Farm 122,17260
2017-10-23,Farm 118,17388
2017-10-23,Farm 119,4141
2017-10-23,Farm 120,11787
2017-10-23,Farm 121,11889
2017-10-23,Farm 122,13904
M4QMZ7,Farm 118,14611
2017-10-24,Farm 119,9640
2017-10-24,Farm 120,11995
2017-10-24,Farm 121,8894
2017-10-24,Farm 122,16535
2017-10-25,Farm 118,13154
2017-10-25,Farm 119,8218
2017-10-25,Farm 120,13019
2017-10-25,Farm 121,12361
2017-10-25,Farm 122,2556
2017-10-26,Farm 118,6369
2017-10-26,Farm 119,PTHSXD
2017-10-26,Farm 120,10313
2017-10-26,Farm 121,5490
2017-10-26,Farm 122,10999
2017-10-27,Farm 118,13241
2017-10-27,Farm 119,5753
2017-10-27,Farm 120,5826
2017-10-27,Farm 121,8326
2017-10-27,Farm 122,12789
2017-10-28,Farm 118,6773
2017-10-28,Farm 119,3350
2017-10-28,Farm 120,6452
2017-10-28,Farm 121,9482
2017-10-28,Farm 122,12400
2017-10-29,Farm 118,12318
2017-10-29,Farm 119,16350
2017-10-29,Farm 120,7983
2017-10-29,Farm 121,17331
2017-10-29,Farm 122,2522
2017-10-30,Farm 118,7727
82LU95,Farm 119,4893
2017-10-30,Farm 120,8306
2017-10-30,Farm 121,7476
2017-10-30,Farm 122,CMKBQS
2017-10-31,Farm 118,3731
2017-10-31,Farm 119,4453
2017-10-31,Farm 120,10949
2017-10-31,Farm 121,2416
2017-10-31,Farm 122,8917
