date,farm_id,weight
2017-1-1,Farm 123,2373
2017-1-1,Farm 124,2298
2017-1-2,Farm 123,2331
2017-1-2,Farm 124,2548
2017-1-2,Farm 125,-
2017-1-3,Farm 123,2090
2017-1-3,Farm 124,2498
2017-1-4,Farm 123,2283
2017-1-4,Farm 124,2859
2017-1-4,Farm 125,2962
2017-1-5,Farm 123,2046
2017-1-5,Farm 124,2919
2017-1-6,Farm 123,2715
2017-1-6,Farm 124,2887
2017-1-6,Farm 125,2249
2017-1-7,-,2937
2017-1-7,Farm 124,2424
2017-1-8,Farm 123,2615
2017-1-8,Farm 124,2077
2017-1-8,Farm 125,2114
2017-1-9,Farm 123,2399
2017-1-9,Farm 124,2692
2017-1-10,Farm 123,2798
2017-1-10,Farm 124,2680
2017-1-10,Farm 125,2285
2017-1-11,Farm 123,2821
-,Farm 124,2744
2017-1-12,Farm 123,2564
2017-1-12,Farm 124,2249
2017-1-12,Farm 125,2522
2017-1-13,Farm 123,2963
2017-1-13,Farm 124,2110
2017-1-14,Farm 123,2854
2017-1-14,Farm 124,2260
2017-1-14,Farm 125,2689
2017-1-15,Farm 123,2713
2017-1-15,Farm 124,2051
2017-1-16,Farm 123,2052
2017-1-16,Farm 124,2837
2017-1-16,Farm 125,2429
2017-1-17,Farm 123,2026
2017-1-17,-,2663
2017-1-18,Farm 123,2607
2017-1-18,Farm 124,2764
2017-1-18,Farm 125,2282
2017-1-19,Farm 123,2601
2017-1-19,Farm 124,2295
2017-1-20,Farm 123,2180
2017-1-20,-,2579
2017-1-20,Farm 125,2330
2017-1-21,Farm 123,2415
2017-1-21,Farm 124,2659
2017-1-22,Farm 123,2408
2017-1-22,Farm 124,2779
2017-1-22,Farm 125,2402
-,Farm 123,2856
2017-1-23,-,2099
2017-1-24,Farm 123,2101
2017-1-24,Farm 124,2473
2017-1-24,Farm 125,2840
2017-1-25,Farm 123,-
2017-1-25,Farm 124,2852
2017-1-26,Farm 123,2716
2017-1-26,Farm 124,2153
2017-1-26,Farm 125,2117
2017-1-27,Farm 123,2018
2017-1-27,Farm 124,2810
2017-1-28,Farm 123,2658
2017-1-28,Farm 124,2218
2017-1-28,Farm 125,2042
2017-1-29,Farm 123,2811
2017-1-29,Farm 124,2663
2017-1-30,Farm 123,2270
2017-1-30,Farm 124,2626
-,Farm 125,2876
-,Farm 123,2996
2017-1-31,Farm 124,2858
