date,farm_id,weight
2018-4-1,Farm 18,9360
2018-4-1,Farm 19,3247
2018-4-1,Farm 20,17367
2018-4-1,Farm 21,4799
2018-4-1,Farm 22,14986
2018-4-1,Farm 23,17239
2018-4-1,Farm 25,10021
2018-4-1,Farm 26,5723
2018-4-1,Farm 27,13257
2018-4-1,Farm 28,13909
2018-4-1,Farm 30,2928
2018-4-1,Farm 31,10642
2018-4-1,Farm 32,2150
2018-4-1,Farm 33,16609
2018-4-1,Farm 34,7190
2018-4-1,Farm 35,7522
2018-4-1,Farm 37,11246
2018-4-1,Farm 38,13251
2018-4-1,Farm 39,16112
2018-4-1,Farm 40,13926
2018-4-1,Farm 41,7137
2018-4-1,Farm 42,8226
2018-4-1,Farm 43,3574
2018-4-1,Farm 45,12800
2018-4-1,Farm 46,2474
2018-4-1,Farm 47,14326
2018-4-1,Farm 48,16967
2018-4-1,Farm 50,5062
2018-4-1,Farm 51,6723
2018-4-1,Farm 52,4846
2018-4-1,Farm 53,12701
2018-4-1,Farm 54,6640
2018-4-1,Farm 55,8844
2018-4-1,Farm 57,9875
2018-4-1,Farm 58,11762
2018-4-1,Farm 59,13917
2018-4-1,Farm 60,3884
2018-4-1,Farm 61,12676
2018-4-1,Farm 62,16245
2018-4-1,Farm 63,9828
2018-4-1,Farm 64,8935
2018-4-1,Farm 65,9031
2018-4-1,Farm 67,4563
2018-4-1,Farm 68,14061
2018-4-1,Farm 69,11736
2018-4-1,Farm 70,17892
2018-4-1,Farm 71,2283
2018-4-1,Farm 72,3732
2018-4-1,Farm 73,9092
2018-4-1,Farm 74,17338
2018-4-1,Farm 75,17474
2018-4-1,Farm 76,8936
2018-4-1,Farm 77,2643
2018-4-1,Farm 78,16458
2018-4-1,Farm 80,17867
2018-4-1,Farm 81,13960
2018-4-1,Farm 82,13687
2018-4-1,Farm 83,8534
2018-4-1,Farm 84,8406
2018-4-1,Farm 85,10827
2018-4-1,Farm 86,13162
2018-4-1,Farm 89,17654
2018-4-1,Farm 90,3101
2018-4-1,Farm 91,8220
2018-4-1,Farm 92,10610
2018-4-1,Farm 93,15926
2018-4-1,Farm 94,2360
2018-4-1,Farm 97,14739
2018-4-1,Farm 98,16871
2018-4-1,Farm 99,10879
2018-4-1,Farm 100,7476
2018-4-1,Farm 101,4405
2018-4-1,Farm 102,16736
2018-4-1,Farm 103,5233
2018-4-1,Farm 104,2359
2018-4-1,Farm 106,10318
2018-4-1,Farm 107,2833
2018-4-1,Farm 109,3773
2018-4-1,Farm 110,2618
2018-4-1,Farm 111,15799
2018-4-1,Farm 112,7823
2018-4-1,Farm 115,16699
2018-4-1,Farm 116,5900
2018-4-1,Farm 117,17951
2018-4-2,Farm 18,15620
2018-4-2,Farm 19,16692
2018-4-2,Farm 20,6924
2018-4-2,Farm 21,16647
2018-4-2,Farm 22,15019
2018-4-2,Farm 23,6994
2018-4-2,Farm 24,17779
2018-4-2,Farm 25,8941
2018-4-2,Farm 26,15730
2018-4-2,Farm 27,13430
2018-4-2,Farm 28,17168
2018-4-2,Farm 29,7634
2018-4-2,Farm 30,15606
2018-4-2,Farm 31,17800
2018-4-2,Farm 32,17355
2018-4-2,Farm 33,3005
2018-4-2,Farm 34,10639
2018-4-2,Farm 35,4700
2018-4-2,Farm 36,2928
2018-4-2,Farm 37,2719
2018-4-2,Farm 38,11384
2018-4-2,Farm 39,7779
2018-4-2,Farm 40,6941
2018-4-2,Farm 41,14417
2018-4-2,Farm 42,5317
2018-4-2,Farm 43,14012
2018-4-2,Farm 44,12654
2018-4-2,Farm 45,15098
2018-4-2,Farm 46,2571
2018-4-2,Farm 47,14966
2018-4-2,Farm 48,17361
2018-4-2,Farm 49,15634
2018-4-2,Farm 50,2290
2018-4-2,Farm 51,8561
2018-4-2,Farm 52,10602
2018-4-2,Farm 53,3425
2018-4-2,Farm 54,4198
2018-4-2,Farm 55,8138
2018-4-2,Farm 56,10864
2018-4-2,Farm 57,12135
2018-4-2,Farm 58,8251
2018-4-2,Farm 59,3513
2018-4-2,Farm 60,3818
2018-4-2,Farm 61,8378
2018-4-2,Farm 62,9497
2018-4-2,Farm 63,8974
2018-4-2,Farm 64,4305
2018-4-2,Farm 65,11943
2018-4-2,Farm 66,11725
2018-4-2,Farm 67,13345
2018-4-2,Farm 68,16149
2018-4-2,Farm 69,4413
2018-4-2,Farm 70,17609
2018-4-2,Farm 71,9281
2018-4-2,Farm 72,16785
2018-4-2,Farm 73,13651
2018-4-2,Farm 74,12790
2018-4-2,Farm 75,5946
2018-4-2,Farm 76,5183
2018-4-2,Farm 77,15927
2018-4-2,Farm 78,17757
2018-4-2,Farm 79,5990
2018-4-2,Farm 80,14350
2018-4-2,Farm 81,15395
2018-4-2,Farm 82,9834
2018-4-2,Farm 83,8919
2018-4-2,Farm 84,4028
2018-4-2,Farm 85,12486
2018-4-2,Farm 86,17135
