date,farm_id,weight
2015-5-1,Farm 118,5054
2015-5-1,Farm 119,2641
2015-5-1,Farm 120,4236
2015-5-1,Farm 121,9019
2015-5-1,Farm 122,12289
2015-5-2,Farm 118,13395
2015-5-2,Farm 119,7339
2015-5-2,Farm 120,14837
2015-5-2,Farm 121,13534
2015-5-2,Farm 122,12149
2015-5-3,Farm 118,11802
2015-5-3,Farm 119,13559
2015-5-3,Farm 120,14003
2015-5-3,F24UOY,8689
2015-5-3,Farm 122,8751
2015-5-4,Farm 118,G29VQX
2015-5-4,Farm 119,17426
2015-5-4,Farm 120,11938
2015-5-4,Farm 121,10851
2015-5-4,Farm 122,5546
2015-5-5,Farm 118,9102
2015-5-5,ODHCZT,11210
2015-5-5,Farm 120,4582
2015-5-5,Farm 121,3215
2015-5-5,Farm 122,13933
2015-5-6,Farm 118,16043
2015-5-6,Farm 119,8752
2015-5-6,Farm 120,6782
4D9OY3,Farm 121,14503
R9WVNW,Farm 122,11693
2015-5-7,6PWB18,14157
2015-5-7,4040HL,14691
2015-5-7,Farm 120,13706
2015-5-7,Farm 121,6384
2015-5-7,Farm 122,1KG1FD
2015-5-8,Farm 118,8274
2015-5-8,Farm 119,985TBI
2015-5-8,Farm 120,2721
2015-5-8,Farm 121,14124
2015-5-8,OBDYVS,5995
2015-5-9,5305A5,6719
2015-5-9,Farm 119,13727
2015-5-9,Farm 120,14460
2015-5-9,L4FMEB,16009
2015-5-9,Farm 122,3398
2015-5-10,Farm 118,16327
2015-5-10,LNCV4Z,6795
2015-5-10,Farm 120,15003
2015-5-10,Farm 121,13118
2015-5-10,Farm 122,AY2NZY
2015-5-11,Farm 118,7090
2015-5-11,Farm 119,11001
LCLD4E,Farm 120,8415
2015-5-11,Farm 121,11295
IRC9OK,Farm 122,8694
2015-5-12,Farm 118,GXGRJU
2015-5-12,Farm 119,2274
2015-5-12,Farm 120,15885
2015-5-12,Farm 121,5093
2015-5-12,Farm 122,17689
XDF5P1,Farm 118,6363
2015-5-13,MDU14X,13802
2015-5-13,Farm 120,3499
2015-5-13,Farm 121,6425
2015-5-13,Farm 122,9099
2015-5-14,Farm 118,6139
2015-5-14,Farm 119,12180
2015-5-14,U47RQE,5039
2015-5-14,Farm 121,10417
2015-5-14,Farm 122,13673
2015-5-15,Farm 118,4822
2015-5-15,Farm 119,13038
2015-5-15,Farm 120,4773
2015-5-15,Farm 121,17221
2015-5-15,Farm 122,3132
2015-5-16,Farm 118,8207
2015-5-16,Farm 119,16847
2015-5-16,Farm 120,KDNMP9
2015-5-16,Farm 121,6799
2015-5-16,Farm 122,12330
2015-5-17,02STUJ,6522
2015-5-17,EEXSNZ,4069
2015-5-17,Farm 120,3382
2015-5-17,Farm 121,6515
2015-5-17,Farm 122,2083
2015-5-18,Farm 118,9588
I34F2E,Farm 119,4753
2015-5-18,Farm 120,Z1VFY2
2015-5-18,Farm 121,5773
2015-5-18,SMOSOJ,4704
2015-5-19,Farm 118,10116
2015-5-19,Farm 119,7115
2015-5-19,Farm 120,9848
2015-5-19,Farm 121,8Y4SB4
2015-5-19,Farm 122,17010
2015-5-20,Farm 118,5418
2015-5-20,Farm 119,11516
2015-5-20,ABCVZ0,15257
2015-5-20,Farm 121,4662
2015-5-20,Farm 122,12732
2015-5-21,Farm 118,7978
2015-5-21,Farm 119,3838
2015-5-21,Farm 120,7951
2015-5-21,Farm 121,4217
2015-5-21,Farm 122,5462
2015-5-22,Farm 118,17291
2015-5-22,Farm 119,6717
2015-5-22,Farm 120,7811
2015-5-22,Farm 121,6329
2015-5-22,Farm 122,4815
2015-5-23,Farm 118,11263
2015-5-23,Farm 119,11625
2015-5-23,Farm 120,13615
2015-5-23,Farm 121,11647
2015-5-23,Farm 122,10696
2015-5-24,Farm 118,15861
2015-5-24,Farm 119,16654
2015-5-24,Farm 120,4371
2015-5-24,Farm 121,14250
2015-5-24,Farm 122,13630
2015-5-25,Farm 118,16839
2015-5-25,Farm 119,13624
2015-5-25,Farm 120,7933
2015-5-25,Farm 121,7435
2015-5-25,Farm 122,17495
575HO6,Farm 118,16279
2015-5-26,Farm 119,5164
2015-5-26,Farm 120,3555
2015-5-26,Farm 121,13244
2015-5-26,Farm 122,17770
2015-5-27,Farm 118,11649
2015-5-27,Farm 119,14638
QMA01H,Farm 120,12060
2015-5-27,4BMCIA,8709
2015-5-27,Farm 122,13788
2015-5-28,Farm 118,15475
TXRUFE,Farm 119,6551
2015-5-28,Farm 120,12118
12QWQ6,Farm 121,9106
2015-5-28,Farm 122,8083
2015-5-29,Z3O4NS,9077
2015-5-29,Farm 119,8677
2015-5-29,Farm 120,11927
2015-5-29,HIPD3Y,10166
2015-5-29,Farm 122,17818
2015-5-30,Farm 118,F3JP9U
2015-5-30,Farm 119,13661
2015-5-30,Farm 120,2985
2015-5-30,Farm 121,2261
2015-5-30,Farm 122,15071
2015-5-31,Farm 118,11994
JNTPWB,Farm 119,6618
2015-5-31,Farm 120,12396
2015-5-31,Farm 121,10033
2015-5-31,Farm 122,9851
